gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	updown	symbol	genename	ensembl	refseq	entrezid	GO	degree	betweenness	rank
FBgn0001133	810.658534112419	-0.230501248428306	0.068324183439232	-3.37364073488438	0.000741811155183029	0.0102613727118839	-1	grau	grauzone	FBgn0001133	NM_176242	45871	GO:0000987|GO:0003700|GO:0005634|GO:0006357|GO:0006357|GO:0007143|GO:0007279|GO:0007343|GO:0007349|GO:0008270|GO:0045143|GO:0045944	1078	296.066513238694	858.5
FBgn0001206	470.489150415478	-0.34548442902762	0.112842863897213	-3.06164180078163	0.00220126700080557	0.0215618786275716	-1	Hmr	Hybrid male rescue	FBgn0001206	NM_132409	31988	GO:0000070|GO:0000723|GO:0000775|GO:0000781|GO:0003682|GO:0005515|GO:0005721|GO:0005730|GO:0005737|GO:0005854|GO:0006612|GO:0010528|GO:0010529|GO:0051082|GO:0140445	1230	308.449643687193	1048
FBgn0001217	238.824380342525	1.17162569464021	0.422779266505308	2.77124681237295	0.00558420814187306	0.0409898128281385	1	Hsc70-2	Heat shock protein cognate 2	FBgn0001217	NM_079615	41609	GO:0005524|GO:0005634|GO:0005737|GO:0005829|GO:0005886|GO:0016192|GO:0016887|GO:0031072|GO:0034620|GO:0042026|GO:0044183|GO:0051082|GO:0051085|GO:0051787|GO:0140662	500	37.7956050517389	69
FBgn0001226	3317.07629286521	1.62482901818484	0.597024424352689	2.72154530352176	0.0064977478124074	0.0455832479868504	1	Hsp27	Heat shock protein 27	FBgn0001226	NM_001300072	39078	GO:0005515|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0008340|GO:0009408|GO:0009408|GO:0034663|GO:0042026|GO:0042026|GO:0042595|GO:0042742|GO:0050832|GO:0051082|GO:0051082|GO:0051082|GO:0061077|GO:0061077	1202	236.738935405344	926.75
FBgn0001227	713.101639665775	0.413407748392641	0.114269896110257	3.61781853720907	0.000297096571890527	0.00552073298044452	1	Hsp67Ba	Heat shock gene 67Ba	FBgn0001227	NM_079274	39076	GO:0005575|GO:0005634|GO:0005737|GO:0009408|GO:0009408|GO:0042026|GO:0051082|GO:0051082|GO:0061077	1250	388.195224649613	1159.25
FBgn0001229	1089.4294296563	0.733994245901401	0.0985786734931253	7.44577117841405	9.63797342566419e-14	3.94407290296902e-11	1	Hsp67Bc	Heat shock gene 67Bc	FBgn0001229	NM_079270	39071	GO:0005515|GO:0005634|GO:0005737|GO:0009408|GO:0009408|GO:0010506|GO:0010998|GO:0030018|GO:0042026|GO:0051082|GO:0051082|GO:0061077|GO:1903061	627	66.4303809585378	168.25
FBgn0001233	31753.0592902504	0.85842221862503	0.222680060737682	3.85495771727966	0.000115749632748436	0.00297077280426822	1	Hsp83	Heat shock protein 83	FBgn0001233	NM_001274433	38389	GO:0002052|GO:0005158|GO:0005515|GO:0005524|GO:0005705|GO:0005737|GO:0005737|GO:0005813|GO:0005829|GO:0005886|GO:0005886|GO:0006457|GO:0006457|GO:0006457|GO:0007098|GO:0008285|GO:0009408|GO:0009631|GO:0010529|GO:0016887|GO:0019094|GO:0030911|GO:0032991|GO:0034605|GO:0034605|GO:0034663|GO:0043248|GO:0045187|GO:0045187|GO:0046628|GO:0048471|GO:0048471|GO:0048477|GO:0050821|GO:0051082|GO:0051082|GO:0070922|GO:0070922|GO:0097718|GO:0101031	1000	176.159392832196	594.5
FBgn0001234	10351.6118828429	0.745077291635889	0.189975090141256	3.92197361813007	8.78266103558585e-05	0.0024817917837245	1	lncRNA:Hsromega	Heat shock RNA omega	FBgn0001234	NR_002067	3772547	GO:0000785|GO:0008104|GO:0008104|GO:0030162|GO:0035062|GO:0035063|GO:0043065|GO:0046330|GO:0051247	1265	373.014731110009	1162
FBgn0001248	12471.8623659604	-0.186607664015695	0.0674013821261331	-2.76860292963255	0.00562971998342174	0.04118467584995	-1	Idh	Isocitrate dehydrogenase	FBgn0001248	NM_001144438	44291	GO:0000287|GO:0004448|GO:0004450|GO:0004450|GO:0005739|GO:0005739|GO:0005739|GO:0005777|GO:0005777|GO:0005829|GO:0005829|GO:0006102|GO:0006102|GO:0006739|GO:0034599|GO:0051287	1157	231.963445664592	869.25
FBgn0001253	522.951924058539	0.48531491329888	0.122418084670797	3.96440537853515	7.35791245583812e-05	0.00219825637231891	1	ImpE1	Ecdysone-inducible gene E1	FBgn0001253	NM_001274648	45879	GO:0003674|GO:0007561|GO:0019898	509	46.6531669909008	94
FBgn0001291	1724.8506802064	0.262612603406354	0.0943674357495437	2.78287315238004	0.00538798669144223	0.0399878186087289	1	Jra	Jun-related antigen	FBgn0001291	NM_001273915	36057	GO:0000978|GO:0000981|GO:0000981|GO:0005515|GO:0005634|GO:0005667|GO:0005829|GO:0006357|GO:0007254|GO:0007254|GO:0007391|GO:0007391|GO:0007464|GO:0008134|GO:0008348|GO:0008348|GO:0010259|GO:0035976|GO:0042060|GO:0042127|GO:0045823|GO:0045944|GO:0046529|GO:0046843|GO:0046844|GO:0046982|GO:0051124|GO:0051726	1775	1158.57055418871	1997.75
FBgn0001301	1618.968316972	0.307943181570023	0.0531887788541527	5.78962683866881	7.05429696341939e-09	1.19452761913902e-06	1	kel	kelch	FBgn0001301	NM_057241	35084	GO:0003779|GO:0007297|GO:0007300|GO:0007301|GO:0007301|GO:0007349|GO:0030036|GO:0030717|GO:0030723|GO:0035183|GO:0035324|GO:0045172|GO:0045172|GO:0048477|GO:0048477	966	43.8008872021772	279.75
FBgn0001311	374.675109526094	3.93066893322188	0.31223616286658	12.5887690174487	2.43440106026257e-36	7.17271928395764e-33	1	kkv	krotzkopf verkehrt	FBgn0001311	NM_079509	45884	GO:0001838|GO:0004100|GO:0004100|GO:0005737|GO:0006031|GO:0006035|GO:0006035|GO:0006038|GO:0007424|GO:0007443|GO:0008362|GO:0009611|GO:0016021|GO:0030428|GO:0035002|GO:0035149|GO:0035149|GO:0035158|GO:0035159|GO:0045177|GO:0060439|GO:0071944	1676	946.500821483577	1890.75
FBgn0001313	7.79853204485081	5.64339051745469	1.72393855906618	3.273545038932	0.00106207463282754	0.0130714147792944	1	kl-2	male fertility factor kl2	FBgn0001313	NM_001015505	3355181	GO:0005524|GO:0005930|GO:0007018|GO:0008569|GO:0008569|GO:0030286|GO:0030286|GO:0030317|GO:0031514|GO:0036126|GO:0045505|GO:0051959	1537	632.735278614064	1637.5
FBgn0001320	609.191050672411	-0.42286248811832	0.138049177641556	-3.06312935247091	0.0021903535767548	0.0215121925951678	-1	kni	knirps	FBgn0001320	NM_001300201	40287	GO:0000978|GO:0001227|GO:0003700|GO:0004879|GO:0005515|GO:0006355|GO:0006355|GO:0006357|GO:0007088|GO:0007354|GO:0007427|GO:0008270|GO:0035290|GO:0045892|GO:0140297	728	50.58188883493	160
FBgn0001321	160.278554735512	0.983445449935758	0.28947737095025	3.39731374064737	0.000680508967830828	0.00967689007150941	1	knk	knickkopf	FBgn0001321	NM_141724	47137	GO:0001838|GO:0006035|GO:0007424|GO:0008362|GO:0008363|GO:0008365|GO:0031362|GO:0035002|GO:0035149|GO:0035151|GO:0035152|GO:0035158|GO:0040003|GO:0062129	1546	803.609020733138	1729
FBgn0001324	1901.15310447296	-0.226495921741939	0.0663823323113245	-3.41199102013623	0.000644902376766856	0.009287098547927	-1	kto	kohtalo	FBgn0001324	NM_001259906	44830	GO:0003712|GO:0003713|GO:0005515|GO:0005700|GO:0006357|GO:0008134|GO:0016592|GO:0016592|GO:0016592|GO:0022416|GO:0035072|GO:0036011|GO:0045498|GO:0045944|GO:0048749|GO:0070847|GO:0090263	1156	254.332129195307	895.75
FBgn0001961	4052.96638898393	-0.21755060327496	0.0456526881226572	-4.76534049189955	1.88534996836583e-06	0.000151775823682871	-1	Arpc1	Actin-related protein 2/3 complex, subunit 1	FBgn0001961	NM_057248	34793	GO:0000902|GO:0001745|GO:0005200|GO:0005635|GO:0005652|GO:0005829|GO:0005885|GO:0005885|GO:0005885|GO:0005885|GO:0006886|GO:0007409|GO:0007413|GO:0008407|GO:0030029|GO:0030037|GO:0030589|GO:0030833|GO:0033627|GO:0034314|GO:0034314|GO:0051015|GO:0051491|GO:0140591	1826	1434.80967367541	2063.25
FBgn0002183	1533.48930697164	-0.201095755717266	0.0645526860521669	-3.11521902519679	0.00183808370634252	0.0191503883747086	-1	dre4	dre4	FBgn0002183	NM_057262	38248	GO:0003682|GO:0005634|GO:0005703|GO:0005730|GO:0006368|GO:0031491|GO:0031491|GO:0032968|GO:0032968|GO:0035101|GO:0035101|GO:1902275	1512	655.937722582705	1624.75
FBgn0002525	1669.37926171236	-0.283197257314842	0.0843501899072086	-3.35739916681136	0.000786794353156789	0.0107225295196168	-1	Lam	Lamin	FBgn0002525	NM_001258963	33782	GO:0001745|GO:0003682|GO:0005102|GO:0005200|GO:0005200|GO:0005515|GO:0005634|GO:0005635|GO:0005635|GO:0005638|GO:0005638|GO:0005641|GO:0005652|GO:0005652|GO:0006997|GO:0006998|GO:0006998|GO:0007084|GO:0007097|GO:0007097|GO:0007110|GO:0007112|GO:0007283|GO:0007417|GO:0007430|GO:0008285|GO:0030838|GO:0031507|GO:0031507|GO:0031507|GO:0035262|GO:0040003|GO:0048137|GO:0048546|GO:0050777|GO:0051664|GO:0051664|GO:0070732|GO:0070828|GO:0071763|GO:0090435|GO:0090435|GO:1900182|GO:1905832|GO:2000433	1405	430.69943396032	1371.75
FBgn0002569	29.8337676383865	2.45952278317013	0.914539579530703	2.68935630367385	0.00715899615076789	0.048849620793475	1	Mal-A2	Maltase A2	FBgn0002569	NM_057277	35825	GO:0005975|GO:0032450	1737	1105.0839453282	1970
FBgn0002576	1163.68452276204	-0.328303769200503	0.105433674734424	-3.11384166422601	0.001846685616658	0.019185735193657	-1	lz	lozenge	FBgn0002576	NM_001103449	31883	GO:0000122|GO:0000976|GO:0000978|GO:0000981|GO:0003677|GO:0003700|GO:0005524|GO:0005634|GO:0005634|GO:0005634|GO:0007469|GO:0007486|GO:0016360|GO:0035162|GO:0035163|GO:0035165|GO:0035165|GO:0035168|GO:0035211|GO:0035314|GO:0042060|GO:0042675|GO:0042688|GO:0042691|GO:0042691|GO:0043565|GO:0045467|GO:0045944|GO:0045944|GO:0046672|GO:0048592|GO:0048749	553	44.5052734213436	93.5
FBgn0002783	2797.75531473377	-0.230061161445965	0.0536888476111309	-4.28508287442304	1.82671080814412e-05	0.000840971988299347	-1	mor	moira	FBgn0002783	NM_001202301	41942	GO:0005515|GO:0005634|GO:0006338|GO:0006357|GO:0007406|GO:0007474|GO:0008586|GO:0008587|GO:0016514|GO:0035060|GO:0042393|GO:0045088|GO:0045893|GO:0045893|GO:0045893|GO:0071564|GO:0071565|GO:2000134	1793	1154.16445645857	2004.25
FBgn0002862	260.434292780691	4.2699741517268	1.10416454875944	3.86715381916966	0.00011011297844367	0.00288861922776398	1	Mst87F	Male-specific RNA 87F	FBgn0002862	NM_001300388	41693	GO:0005198|GO:0007283|GO:0036126	1178	162.746173154221	774.25
FBgn0002869	85.9589391517055	1.8087794320387	0.451577783191072	4.00546594488544	6.18953511748583e-05	0.00194838101176926	1	MtnB	Metallothionein B	FBgn0002869	NM_001300496	42424	GO:0005507|GO:0005575|GO:0010038|GO:0010038|GO:0046872|GO:0055065	1113	271.791649758814	866.25
FBgn0002873	90.6662108754123	1.88489543323607	0.658840216855679	2.86092953194593	0.00422400928383387	0.0338564226166706	1	mud	mushroom body defect	FBgn0002873	NM_001258736	44839	GO:0000132|GO:0000132|GO:0003677|GO:0005515|GO:0005813|GO:0005819|GO:0005938|GO:0007058|GO:0007283|GO:0007411|GO:0016319|GO:0016319|GO:0034454|GO:0040040|GO:0045179|GO:0045180|GO:0051233|GO:0055059|GO:0061689|GO:0090498	1907	1551.27439073076	2113.75
FBgn0002909	1440.42431185758	-0.204301019755755	0.0589219096677166	-3.46731836948067	0.00052567886898595	0.00807939278244742	-1	mus312	mutagen-sensitive 312	FBgn0002909	NM_001144430	38809	GO:0000706|GO:0000712|GO:0000712|GO:0005515|GO:0006260|GO:0006281|GO:0007131|GO:0019899|GO:0030716|GO:0032991|GO:0033557|GO:0033557|GO:0035825|GO:0036297|GO:0045132	822	131.518777598974	377.5
FBgn0002939	151.028440584206	0.883012021720292	0.308002233487451	2.86690135887041	0.00414512187060574	0.0333329341690851	1	ninaD	neither inactivation nor afterpotential D	FBgn0002939	NM_001201907	326160	GO:0005044|GO:0005044|GO:0005044|GO:0005737|GO:0007602|GO:0007603|GO:0007604|GO:0016020|GO:0016063|GO:0046867|GO:0046867	1155	334.122069745025	989
FBgn0002940	811090.582161766	-0.44799300675103	0.0998510762400863	-4.4866116983442	7.23647867224207e-06	0.000429810093164021	-1	ninaE	neither inactivation nor afterpotential E	FBgn0002940	NM_079683	42367	GO:0005515|GO:0005769|GO:0005887|GO:0007186|GO:0007601|GO:0007602|GO:0007602|GO:0007602|GO:0008020|GO:0008020|GO:0008020|GO:0008344|GO:0008594|GO:0009584|GO:0009589|GO:0009642|GO:0016027|GO:0016027|GO:0016028|GO:0016029|GO:0030265|GO:0031410|GO:0042052|GO:0042331|GO:0043052|GO:0046673|GO:0071482|GO:0071482|GO:0071632|GO:0097038	1233	293.777891608648	1035
FBgn0031844	6.26736191289065	3.2262191246608	1.07019553841569	3.01460715248062	0.00257312301517678	0.0239464613136982	1	CG13771	uncharacterized protein	FBgn0031844	NM_001273212	33933	GO:0005739|GO:0006637|GO:0047617	1619	774.944093208093	1775.25
FBgn0031850	4660.10109173866	0.350744630833648	0.0829179152113417	4.23002230506722	2.33668141722966e-05	0.00096968987714443	1	Tsp	Thrombospondin	FBgn0031850	NM_001144330	33941	GO:0005509|GO:0005576|GO:0005927|GO:0007517|GO:0008201|GO:0016203|GO:0032991|GO:0033627|GO:0062023|GO:0062023	1324	347.173514533256	1206.75
FBgn0031851	459.924874066782	-0.302467685664822	0.0856347516533427	-3.53206706185404	0.000412324775828123	0.00686369333050837	-1	Aatf	Apoptosis antagonizing transcription factor	FBgn0031851	NM_135222	33943	GO:0003674|GO:0005634|GO:0005730|GO:0005730|GO:0006357|GO:0043069|GO:0048477	1261	196.214291384949	937.75
