gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO,degree,betweenness,rank
FBgn0037995,12.2515215758193,-2.47653260156766,0.601458955598978,-4.11754215065488,3.82934507494975e-05,0.00364011494362926,-1,CG3809,uncharacterized protein,FBgn0037995,NM_169457,41476,GO:0004001|GO:0004001|GO:0005634|GO:0005829|GO:0006144|GO:0006166|GO:0006167,2,1,100.75
FBgn0038491,563.693972878827,-0.384536762473236,0.097515347937265,-3.94334605379885,8.03525786584012e-05,0.00648143987603329,-1,CG5292,uncharacterized protein,FBgn0038491,NM_001275732,42079,GO:0002100|GO:0052717,1,0,46.5
FBgn0038820,3821.71677433629,1.30266439947678,0.345365127570726,3.77184693961323,0.000162043650274323,0.0104046534847782,1,CG4000,uncharacterized protein,FBgn0038820,NM_142649,42451,NA,1,0,46.5
FBgn0038966,1527.5197518857,-0.537517782639744,0.122473811796111,-4.38883851785865,1.13957644275565e-05,0.0014864968665085,-1,pinta,prolonged depolarization afterpotential (PDA) is not apparent,FBgn0038966,NM_001300537,42635,GO:0005501|GO:0007602|GO:0016063|GO:1902936,1,0,46.5
FBgn0039028,31.0867281297048,1.11143082592975,0.310327095924665,3.58148173499989,0.000341651026870534,0.0175671241147056,1,CG13840,uncharacterized protein,FBgn0039028,NM_142845,42705,NA,3,0.5,106.25
FBgn0039155,489.111947830054,0.740314008045053,0.19942191873883,3.71230009583147,0.00020538426322681,0.0123863986037627,1,Kal1,Kallmann syndrome 1,FBgn0039155,NM_142963,42865,GO:0005576|GO:0009897|GO:0009986|GO:0009986|GO:0030182|GO:0030414|GO:0031012,1,0,46.5
FBgn0003557,4071.45015048214,0.209583686642835,0.0587303408969059,3.56857602803181,0.000358926703624935,0.0183095179327408,1,Su(dx),Suppressor of deltex,FBgn0003557,NM_001272969,33379,GO:0000209|GO:0004842|GO:0005112|GO:0005737|GO:0005737|GO:0005938|GO:0006622|GO:0008586|GO:0008586|GO:0008587|GO:0016348|GO:0016348|GO:0016567|GO:0016567|GO:0019915|GO:0031623|GO:0032880|GO:0035209|GO:0035331|GO:0043161|GO:0045463|GO:0045746|GO:0045746|GO:0045879|GO:0048190|GO:0061630,1,0,46.5
FBgn0003656,6369.11249703498,0.150057213679113,0.0449557005711782,3.33789067398757,0.000844169568132366,0.0309932599998296,1,sws,swiss cheese,FBgn0003656,NM_078520,31716,GO:0004622|GO:0004622|GO:0005515|GO:0005737|GO:0005783|GO:0005789|GO:0005886|GO:0006643|GO:0006644|GO:0007272|GO:0007608|GO:0034236|GO:0034349|GO:0045494|GO:0046470|GO:0051402|GO:0061024|GO:0072657|GO:2000480,1,0,46.5
FBgn0004370,2955.37495751343,0.195032202862354,0.0555053959627637,3.51375212228362,0.000441824900900939,0.0211977404127417,1,Ptp10D,Protein tyrosine phosphatase 10D,FBgn0004370,NM_001144715,32115,GO:0004725|GO:0005001|GO:0006470|GO:0006470|GO:0006470|GO:0007411|GO:0007411|GO:0007417|GO:0007424|GO:0007616|GO:0008045|GO:0030424|GO:0030948|GO:0040037|GO:0042059|GO:0045177|GO:0060446,1,0,46.5
FBgn0039479,163.390290502792,-0.552858817944409,0.158803999884736,-3.48139101247883,0.000498816732775506,0.0228251996626799,-1,CG14257,uncharacterized protein,FBgn0039479,NM_001276076,43257,GO:0003674|GO:0005575|GO:0008150,1,0,46.5
FBgn0039805,611.57328091362,3.17027796228927,0.796429989809755,3.98061098006437,6.8738363278638e-05,0.00572346655789744,1,Cpr100A,Cuticular protein 100A,FBgn0039805,NM_143572,43657,GO:0008010|GO:0008010|GO:0040003|GO:0062129|GO:0062129,2,1,100.75
FBgn0039916,2220.25807242128,-0.290581274012874,0.0623723880824653,-4.65881270456862,3.18038402368179e-06,0.000540079423811016,-1,Ekar,Eye-enriched kainate receptor,FBgn0039916,NM_001042785,43806,GO:0005886|GO:0005886|GO:0006811|GO:0015276|GO:0015277|GO:0016057|GO:0016057|GO:0035249|GO:0038023|GO:0045211|GO:0060025|GO:0071484|GO:0071632,2,1,100.75
FBgn0039944,6696.68762805306,-0.33362197022716,0.0509250910081947,-6.55122973022227,5.70651917002255e-11,5.66525664679315e-08,-1,CG17162,uncharacterized protein,FBgn0039944,NM_001111000,5740457,GO:0003674|GO:0005575|GO:0008150,1,0,46.5
FBgn0039945,6664.57239709166,-0.335141004829822,0.0514101248490638,-6.51896889598636,7.07923304035408e-11,6.5260415442007e-08,-1,CG17159,uncharacterized protein,FBgn0039945,NM_001111004,5740147,GO:0003674|GO:0005575|GO:0008150,2,0,73.75
FBgn0040028,668.94104637365,-0.551405089183182,0.170477298050637,-3.23447811226688,0.00121865261023493,0.0386435640975234,-1,CG17450,uncharacterized protein,FBgn0040028,NM_001298592,49952,GO:0005200|GO:0005737|GO:0007020|GO:0030317|GO:0015630|GO:0060271|GO:0060294,2,0,73.75
FBgn0040102,591.944537359172,-0.50638099535325,0.15364595834525,-3.29576515260745,0.000981540295452919,0.0336908485455196,-1,lectin-24Db,lectin-24Db,FBgn0040102,NM_144384,53550,GO:0005537|GO:0005576|GO:0009897|GO:0030246|GO:0042806|GO:0044419|GO:0140081,2,4,103.25
FBgn0040637,388.427699333304,3.6829169467446,0.961275678837145,3.83128069067536,0.000127477973036783,0.00876505413887088,1,CG11458,uncharacterized protein,FBgn0040637,NM_144026,50110,GO:0005615,2,1,100.75
FBgn0040752,6562.6319055568,0.277632704170646,0.0639612044564969,4.34064221475812,1.42066885236763e-05,0.00179464165338706,1,Prosap,prosap,FBgn0040752,NM_001259386,50225,GO:0005515|GO:0008284|GO:0014069|GO:0014069|GO:0014069|GO:0030160|GO:0030160|GO:0030424|GO:0031594|GO:0035255|GO:0035331|GO:0043195|GO:0043197|GO:0045211|GO:0050808|GO:0051124|GO:0097107|GO:1990255|GO:2000050,1,0,46.5
FBgn0040993,5955.05529285168,0.676066805528132,0.137484435987597,4.91740610980231,8.76984955189863e-07,0.000205788506030552,1,CG17325,uncharacterized protein,FBgn0040993,NM_001144364,50467,NA,2,13,103.75
FBgn0041181,2265.88776241839,0.324325817377093,0.0736443847425611,4.40394496485835,1.06299920972707e-05,0.0014594752979508,1,Tep3,Thioester-containing protein 3,FBgn0041181,NM_078783,34045,GO:0004866|GO:0005615|GO:0045087|GO:0050830|GO:0098542,2,3,102.5
FBgn0042182,944.621949769453,-0.24890763524329,0.0768646760673446,-3.23825777949302,0.00120262092973976,0.0383235202943738,-1,CG18749,uncharacterized protein,FBgn0042182,NM_001031983,3771984,GO:0004656|GO:0005506|GO:0005576|GO:0005783|GO:0018401|GO:0019953|GO:0031418,1,0,46.5
FBgn0043010,1206.99994706654,-0.204422116751096,0.0621567702948237,-3.28881497190854,0.00100610140948005,0.0342605403449854,-1,Fsn,F-box synaptic protein,FBgn0043010,NM_137005,36460,GO:0005515|GO:0005634|GO:0005737|GO:0005938|GO:0007274|GO:0010629|GO:0019005|GO:0019005|GO:0019005|GO:0031146|GO:0031594|GO:0043161|GO:0045202|GO:0045495|GO:0045732|GO:0045886|GO:0060386,4,19.6666666666667,114.25
FBgn0043362,4641.3201483935,0.21252604697798,0.0650352647231899,3.26785856692605,0.00108364502996745,0.0359525006600513,1,bchs,blue cheese,FBgn0043362,NM_135124,33819,GO:0000045|GO:0001578|GO:0005737|GO:0005764|GO:0007420|GO:0022416|GO:0031396|GO:0031594|GO:0032418|GO:0046622|GO:0046872|GO:0048666|GO:0048749|GO:0048786|GO:0050807|GO:0097156,3,13.5,111.5
FBgn0043884,14574.0905652927,0.176079946993233,0.0531863382429007,3.31062360768436,0.000930883286209887,0.0328250811252044,1,mask,multiple ankyrin repeats single KH domain,FBgn0043884,NM_001260351,50070,GO:0001751|GO:0003723|GO:0005634|GO:0005737|GO:0005829|GO:0005829|GO:0007005|GO:0007169|GO:0019901|GO:0030018|GO:0031430|GO:0045214|GO:0045874|GO:0045944|GO:0046427|GO:0046843|GO:0060361|GO:0090212|GO:0090575|GO:1903147|GO:1903147,1,0,46.5
FBgn0050497,8101.54462423637,0.366535210089687,0.0855400226000912,4.28495573122863,1.8277557879896e-05,0.00203353587929256,1,NA,NA,FBgn0050497,NA,NA,NA,1,0,46.5
FBgn0051084,81.5803831268371,-1.27844911994943,0.27325015571367,-4.67867663830017,2.88732371985871e-06,0.000496850665713287,-1,asRNA:CR31084,antisense RNA:CR31084,FBgn0051084,NR_167780,10178907,NA,1,0,46.5
FBgn0051390,471.910723171208,-0.404128501684145,0.0987364756363672,-4.09300108272544,4.25825731443707e-05,0.00392550492143749,-1,MED7,Mediator complex subunit 7,FBgn0051390,NM_169357,41288,GO:0003712|GO:0005515|GO:0006357|GO:0006357|GO:0016592|GO:0016592|GO:0070847,2,0,73.75
FBgn0051469,232.757809948651,-0.70317709681692,0.156008330407446,-4.50730480212457,6.5656284585298e-06,0.00100876191530697,-1,CG31469,uncharacterized protein,FBgn0051469,NM_169551,261628,GO:0004725|GO:0005737|GO:0070062|GO:0098627|GO:0098628,1,0,46.5
FBgn0051781,4201.98343690994,-0.425746113548074,0.119386500728182,-3.56611602611093,0.000362311014065871,0.0184093934942289,-1,lncRNA:CR31781,long non-coding RNA:CR31781,FBgn0051781,NR_047978,12798248,GO:0046331,1,0,46.5
FBgn0052194,678.238511639151,-0.362254165582407,0.0927662416090909,-3.90502147439492,9.4217018306257e-05,0.00715273434270913,-1,lncRNA:CR32194,long non-coding RNA:CR32194,FBgn0052194,NR_048293,12797932,GO:0003674|GO:0005575|GO:0008150,1,0,46.5
FBgn0052495,22907.3828483861,-0.372632069293554,0.0811556242271362,-4.59157418653625,4.39915212102134e-06,0.00069238362529148,-1,Gss1,Glutathione synthetase 1,FBgn0052495,NM_001169311,32775,GO:0004363|GO:0005524|GO:0005829|GO:0006750|GO:0043295|GO:0071722,1,0,46.5
FBgn0052499,52.6185137687269,2.69789032131546,0.555543028632423,4.85631208073449,1.19592168449818e-06,0.000257242754335559,1,Cda4,Chitin deacetylase-like 4,FBgn0052499,NM_167788,33144,GO:0005576|GO:0005975|GO:0008061|GO:0098595,1,0,46.5
FBgn0052819,725.167498816472,-0.513074978193372,0.160776370843636,-3.19123373354637,0.00141666623001738,0.0434303400887525,-1,CG17450,uncharacterized protein,FBgn0052819,NM_001298592,49952,GO:0005200|GO:0005737|GO:0007020|GO:0030317|GO:0015630|GO:0060271|GO:0060294,1,0,46.5
FBgn0052820,754.105611770075,-0.529557045148665,0.159819353389783,-3.31347257961387,0.000921451417783828,0.0327610247876531,-1,CG17450,uncharacterized protein,FBgn0052820,NM_001298592,49952,GO:0005200|GO:0005737|GO:0007020|GO:0030317|GO:0015630|GO:0060271|GO:0060294,1,0,46.5
FBgn0061200,4120.68592731185,0.158518433091834,0.0478188396861598,3.31497865971253,0.000916501210480039,0.0326750403935231,1,Nup153,Nucleoporin 153kD,FBgn0061200,NM_001103532,32630,GO:0000791|GO:0005634|GO:0005635|GO:0005643|GO:0006325|GO:0006338|GO:0006355|GO:0006405|GO:0006606|GO:0006606|GO:0006607|GO:0006999|GO:0007549|GO:0008139|GO:0017056|GO:0017056|GO:0031490|GO:0034399|GO:0044613|GO:0045944,1,0,46.5
FBgn0064126,944.621949769453,-0.24890763524329,0.0768646760673446,-3.23825777949302,0.00120262092973976,0.0383235202943738,-1,CG33722,uncharacterized protein,FBgn0064126,NM_001031981,3772658,GO:0003674|GO:0005634|GO:0005737|GO:0006886|GO:0012506|GO:0042593,1,0,46.5
FBgn0066101,5227.51353273033,0.317241214434935,0.0586744813637444,5.40680048739148,6.41605443742002e-08,2.76018661897809e-05,1,LpR1,Lipophorin receptor 1,FBgn0066101,NM_001104461,2768687,GO:0005041|GO:0005509|GO:0005769|GO:0005886|GO:0006898|GO:0006898|GO:0006898|GO:0030228|GO:0030229|GO:0038024|GO:0055088|GO:0071813,1,0,46.5
FBgn0083970,1255.16381653914,-1.55442942584201,0.141767434962953,-10.9646437931829,5.65226875509913e-28,7.29481805533094e-24,-1,CG34134,uncharacterized protein,FBgn0083970,NM_001042882,4379889,GO:0003674|GO:0005575|GO:0008150,1,0,46.5
FBgn0085282,653.601050865288,-0.400154309311167,0.0938947717547709,-4.26173153023118,2.02849045772082e-05,0.0022186184616394,-1,CG34253,uncharacterized protein,FBgn0085282,NM_001104166,5740501,NA,4,25.8333333333333,115.75
FBgn0085320,84.3442159764401,-1.25023530674437,0.263072252385608,-4.75244080440604,2.00975620001039e-06,0.000365322725596255,-1,CG34291,uncharacterized protein,FBgn0085320,NM_001104468,5740331,NA,1,0,46.5
FBgn0085732,2507.71628161234,-0.479668933949372,0.111261790484693,-4.31117396061823,1.62390083123129e-05,0.00190527855707919,-1,NA,NA,FBgn0085732,NA,NA,NA,1,0,46.5
FBgn0086251,307.175325366023,-0.627618619058407,0.116055386603653,-5.4079232117146,6.37597481838666e-08,2.76018661897809e-05,-1,del,deadlock,FBgn0086251,NM_001273736,35380,GO:0000792|GO:0005634|GO:0005813|GO:0007052|GO:0007293|GO:0030717|GO:0030720|GO:0034587|GO:0045478|GO:0048477|GO:0048477|GO:0048477|GO:0048599,1,0,46.5
FBgn0086704,5144.36296689248,-0.345340930501163,0.090374818406937,-3.82120746230629,0.000132799876197664,0.00906833440321188,-1,stops,slow termination of phototransduction,FBgn0086704,NM_001170309,43683,GO:0007605|GO:0016059|GO:0035556,1,0,46.5
FBgn0087007,1341.38875812229,0.441315404652491,0.102952440690874,4.28659487517725,1.81432734316937e-05,0.00203353587929256,1,bbg,big bang,FBgn0087007,NM_001144477,39583,GO:0005634|GO:0005918|GO:0007298|GO:0007476|GO:0045177,1,0,46.5
FBgn0259201,5955.05529285168,0.676066805528132,0.137484435987597,4.91740610980231,8.76984955189863e-07,0.000205788506030552,1,CG42305,uncharacterized protein,FBgn0259201,NM_001144365,7354382,NA,1,0,46.5
FBgn0259212,7326.10516534253,0.231641040671935,0.066164105211455,3.50100768281577,0.000463502481516415,0.0218319818483608,1,cno,canoe,FBgn0259212,NM_001275342,40620,GO:0000132|GO:0000132|GO:0005515|GO:0005911|GO:0005912|GO:0005912|GO:0005938|GO:0005938|GO:0007391|GO:0007391|GO:0009898|GO:0014009|GO:0016028|GO:0016318|GO:0016330|GO:0019904|GO:0031267|GO:0032880|GO:0032880|GO:0032880|GO:0045880|GO:0045880|GO:0046328|GO:0046328|GO:0048598|GO:0048730|GO:0048749|GO:0050839|GO:0090175,1,0,46.5
FBgn0260439,6020.77310594823,0.14374768454773,0.0442983289812426,3.24499112841474,0.00117454282818339,0.0380870596495849,1,Pp2A-29B,Protein phosphatase 2A at 29B,FBgn0260439,NM_001032054,2768940,GO:0000159|GO:0000159|GO:0005737|GO:0005814|GO:0005829|GO:0006470|GO:0006470|GO:0006914|GO:0007059|GO:0007098|GO:0007099|GO:0019888|GO:0035331|GO:0045879|GO:0046627|GO:0051225|GO:0090443,1,0,46.5
FBgn0260855,2080.55746957749,-0.225113710486822,0.0567958050681626,-3.963562277472,7.38395892480461e-05,0.0060200104911762,-1,Sec22,Secretory 22,FBgn0260855,NM_001272174,31030,GO:0000139|GO:0000139|GO:0005484|GO:0005484|GO:0005783|GO:0005789|GO:0005793|GO:0006888|GO:0006888|GO:0006890|GO:0006890|GO:0006906|GO:0012507|GO:0012507|GO:0016021|GO:0016192|GO:0030133|GO:0031201|GO:0031201|GO:0048280|GO:0061355,3,24,112.75
FBgn0261505,1957.69650654777,-0.459491652945468,0.113612481415901,-4.04437652640829,5.24625480322692e-05,0.00473483667765361,-1,NA,NA,FBgn0261505,NA,NA,NA,2,0,73.75
FBgn0261625,3304.5012529406,0.566356152728995,0.082674372323914,6.85044393817761,7.36211596007935e-12,1.05572742867538e-08,1,GLS,Glutaminase,FBgn0261625,NM_001169658,36396,GO:0004359|GO:0004359|GO:0005739|GO:0006537|GO:0006541|GO:0006543,1,0,46.5
FBgn0261832,64.0246962772184,-0.891065491098269,0.202659065737856,-4.39686962857552,1.09823263454165e-05,0.0014864968665085,-1,CG42764,uncharacterized protein,FBgn0261832,NM_001202211,10178963,GO:0003674|GO:0005615|GO:0008150,1,0,46.5
FBgn0262031,152.760906907183,0.69655177687454,0.211172545537013,3.29849590581581,0.00097204297594553,0.0336908485455196,1,NA,NA,FBgn0262031,NA,NA,NA,1,0,46.5
FBgn0262872,7344.19881177867,0.190091902335363,0.0504547299419467,3.76757347733469,0.000164842030580265,0.0104296337818685,1,milt,milton,FBgn0262872,NM_001258998,45683,GO:0005515|GO:0005739|GO:0005739|GO:0006605|GO:0007287|GO:0007310|GO:0017022|GO:0017022|GO:0019896|GO:0019896|GO:0019896|GO:0030382|GO:0030674|GO:0031410|GO:0047496|GO:0048311|GO:0048311|GO:0051654,1,0,46.5
FBgn0011693,31751.266855327,-0.596545324209158,0.114646906700445,-5.20332681777312,1.95752172046645e-07,6.64836192745789e-05,-1,Pdh,Photoreceptor dehydrogenase,FBgn0011693,NM_001144487,39812,GO:0004745|GO:0005737|GO:0016616|GO:0042572|GO:0042574,1,0,46.5
FBgn0011826,4612.93629024056,0.164726161938755,0.0466980802029796,3.52747181945704,0.000419548418590096,0.0204327995861275,1,Pp2B-14D,Protein phosphatase 2B at 14D,FBgn0011826,NM_001258786,32624,GO:0004722|GO:0004723|GO:0005515|GO:0005516|GO:0005516|GO:0005737|GO:0005955|GO:0005955|GO:0006470|GO:0007143|GO:0030431|GO:0033192|GO:0033192|GO:0035220|GO:0045995|GO:0051321|GO:0097720,1,0,46.5
FBgn0013343,4332.85665626213,0.322318991700846,0.0734259805016174,4.38971314375225,1.13500282510204e-05,0.0014864968665085,1,Syx1A,Syntaxin 1A,FBgn0013343,NM_001202347,42854,GO:0000149|GO:0000149|GO:0000281|GO:0005484|GO:0005484|GO:0005484|GO:0005484|GO:0005515|GO:0005886|GO:0005886|GO:0005886|GO:0006886|GO:0006887|GO:0006906|GO:0006906|GO:0007269|GO:0007269|GO:0007274|GO:0007317|GO:0007349|GO:0007482|GO:0008021|GO:0008021|GO:0012505|GO:0016021|GO:0016081|GO:0016192|GO:0017157|GO:0031201|GO:0031201|GO:0031629|GO:0031629|GO:0031629|GO:0043195|GO:0048278|GO:0048787,2,1,100.75
FBgn0263395,5070.1847452202,0.225036162416409,0.0663167406491435,3.39335377784909,0.000690424076955026,0.0275870375764135,1,hppy,happyhour,FBgn0263395,NM_001299675,37203,GO:0004672|GO:0004674|GO:0004674|GO:0005524|GO:0005737|GO:0005829|GO:0006468|GO:0006468|GO:0006915|GO:0007030|GO:0007254|GO:0008349|GO:0008361|GO:0032008|GO:0035332|GO:0035332|GO:0035556|GO:0040009|GO:0042059|GO:0043065|GO:0045793|GO:0046330|GO:0048149|GO:0070328|GO:1904263,1,0,46.5
FBgn0263446,879.983004386292,0.435625718786832,0.133471012445753,3.26382268931902,0.00109919932422924,0.0361894553023024,1,asRNA:CR43469,antisense RNA:CR43469,FBgn0263446,NR_048098,12798426,NA,1,0,46.5
FBgn0263705,2157.30530462427,0.483195884273644,0.0878280819681695,5.50161034427193,3.76337961808771e-08,1.79889545744593e-05,1,Myo10A,Myosin 10A,FBgn0263705,NM_001042804,32028,GO:0000146|GO:0005515|GO:0005524|GO:0005737|GO:0006886|GO:0007015|GO:0007391|GO:0015629|GO:0016459|GO:0030050|GO:0030175|GO:0031982|GO:0043025|GO:0046847|GO:0051015|GO:0098858,1,0,46.5
