gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	updown	symbol	genename	ensembl	refseq	entrezid	GO	degree	betweenness	rank
FBgn0034670	15.0501949996214	-1.90726759600031	0.574161518925566	-3.32183111046765	0.000894288062022433	0.0320602270235042	-1	CG13488	uncharacterized protein	FBgn0034670	NM_001259523	37496	NA	15	41.7063809802401	49.5
FBgn0034840	9.0036447091782	-5.12224346057738	1.52988531188899	-3.34812251661715	0.000813610347870034	0.0308836916165019	-1	CG3124	uncharacterized protein	FBgn0034840	NM_001299832	37688	NA	15	45.303559727516	50.5
FBgn0035398	195.750023186702	1.39465588228128	0.319574137227316	4.36410747872645	1.2764281393415e-05	0.00163104767983578	1	Cht7	Chitinase 7	FBgn0035398	NM_139511	38370	GO:0004568|GO:0005576|GO:0005975|GO:0006032|GO:0006032|GO:0008061|GO:0018990|GO:0040003|GO:0042060	2	0	18
FBgn0035548	8.01997267916573	5.73771214153847	1.70936591365747	3.35663189238498	0.000788980797847082	0.0303260047340623	1	CG15023	uncharacterized protein	FBgn0035548	NM_001274487	38550	NA	4	49.5	42
FBgn0035918	37.6627463096075	1.11390580956199	0.335814460521939	3.31702752713718	0.000909806521104247	0.0325262131893945	1	Cdc6	Cdc6	FBgn0035918	NM_139990	38989	GO:0003688|GO:0005634|GO:0005634|GO:0006270|GO:0033314|GO:0051301	2	1	25.75
FBgn0035969	152.54151726702	1.05010290435656	0.155549006321692	6.75094575779444	1.46884509825329e-11	1.8956914838057e-08	1	CG4476	uncharacterized protein	FBgn0035969	NM_140036	39056	GO:0003333|GO:0005326|GO:0005416|GO:0005886|GO:0005887|GO:0006836|GO:0007632|GO:0015179|GO:0016021|GO:0035725	12	4.02360685617963	39.75
FBgn0036619	11598.0619801792	-1.31407506781823	0.148202443667849	-8.86675708778008	7.53069480385374e-19	4.85955735692682e-15	-1	Cpr72Ec	Cuticular protein 72Ec	FBgn0036619	NM_140627	39816	GO:0005212|GO:0005615|GO:0008010|GO:0031012|GO:0040003|GO:0062129	8	4.26360586192519	36.75
FBgn0036656	147.837081294907	1.69517957622809	0.379978954173844	4.46124596535557	8.14844996562368e-06	0.00120878040524528	1	CG13026	uncharacterized protein	FBgn0036656	NM_001300158	39868	NA	12	2.85067592788437	39.25
FBgn0036832	7.19551840082176	5.57716409953147	1.51575184564205	3.67947043281947	0.000233718783708218	0.0135263435988263	1	CG18223	uncharacterized protein	FBgn0036832	NM_001275097	40068	GO:0006508	4	0.666666666666667	29.25
FBgn0037419	26.4961421807442	1.54173180131159	0.432941496424401	3.56106267023264	0.000369356903629295	0.0185483276196097	1	Osi12	Osiris 12	FBgn0037419	NM_141374	40766	GO:0003674|GO:0005887|GO:0008150	8	8.87318025112143	38.75
FBgn0037995	12.2515215758193	-2.47653260156766	0.601458955598978	-4.11754215065488	3.82934507494975e-05	0.00364011494362926	-1	CG3809	uncharacterized protein	FBgn0037995	NM_169457	41476	GO:0004001|GO:0004001|GO:0005634|GO:0005829|GO:0006144|GO:0006166|GO:0006167	6	1.16713832044842	31.75
FBgn0038629	80.5280098923632	1.10751348702316	0.353373365427682	3.1341170427	0.00172372086771879	0.0490007522440059	1	CG14304	uncharacterized protein	FBgn0038629	NM_001144608	42232	GO:0005576|GO:0008061	16	27.1668837214738	48.5
FBgn0038820	3821.71677433629	1.30266439947678	0.345365127570726	3.77184693961323	0.000162043650274323	0.0104046534847782	1	CG4000	uncharacterized protein	FBgn0038820	NM_142649	42451	NA	18	21.2482635370395	48.75
FBgn0039028	31.0867281297048	1.11143082592975	0.310327095924665	3.58148173499989	0.000341651026870534	0.0175671241147056	1	CG13840	uncharacterized protein	FBgn0039028	NM_142845	42705	NA	2	0	18
FBgn0003356	32.6790291403167	-2.23134943064705	0.658443694747715	-3.38882344602297	0.000701931900423642	0.0278742557134385	-1	Jon99Ciii	Jonah 99Ciii	FBgn0003356	NM_001300669	43543	GO:0004252|GO:0004252|GO:0005615|GO:0006508|GO:0006508|GO:0017171|GO:0004252|GO:0006508	11	0.302020202020202	34.75
FBgn0003388	80.9613920244232	1.02232877175986	0.298702982244604	3.42255964127833	0.000620344869116445	0.026078732510804	1	shd	shade	FBgn0003388	NM_001274914	39592	GO:0004501|GO:0005506|GO:0005739|GO:0007295|GO:0007298|GO:0007391|GO:0007417|GO:0007494|GO:0008258|GO:0020037|GO:0035074|GO:0045456|GO:0045456	4	70	43.75
FBgn0004577	56.0125101713412	4.88339273457419	1.29772532340419	3.7630403341164	0.00016786011619545	0.0105165177651382	1	Pxd	Peroxidase	FBgn0004577	NM_001170162	2768671	GO:0004601|GO:0004601|GO:0006979|GO:0007306|GO:0018149|GO:0018212|GO:0020037|GO:0042600	2	0	18
FBgn0004782	18.1246394343447	3.54620767781257	1.00041305289551	3.5447435112414	0.000392995304055694	0.0194329402074436	1	Ccp84Ab	Ccp84Ab	FBgn0004782	NM_141425	40824	GO:0008010|GO:0031012|GO:0040003|GO:0062129	1	0	11.5
FBgn0004783	9.10688990580076	5.20536781526111	1.50485670535157	3.45904550031228	0.000542093319980776	0.0237927929887961	1	Ccp84Aa	Ccp84Aa	FBgn0004783	NM_141426	40825	GO:0008010|GO:0031012|GO:0040003|GO:0062129	2	0	18
FBgn0039480	127.541240735456	4.54910857934377	1.26940710781984	3.58364826486335	0.000338828289824676	0.0174916716339091	1	Cpr97Ea	Cuticular protein 97Ea	FBgn0039480	NM_001276077	43258	GO:0008010|GO:0008010|GO:0040003|GO:0062129|GO:0062129	1	0	11.5
FBgn0039481	378.048326803456	1.63393326493783	0.517146206320137	3.15951900056354	0.00158029795771334	0.0460391093504478	1	Cpr97Eb	Cuticular protein 97Eb	FBgn0039481	NM_143273	43259	GO:0008010|GO:0008010|GO:0040003|GO:0062129|GO:0062129	3	2	30.25
FBgn0039805	611.57328091362	3.17027796228927	0.796429989809755	3.98061098006437	6.8738363278638e-05	0.00572346655789744	1	Cpr100A	Cuticular protein 100A	FBgn0039805	NM_143572	43657	GO:0008010|GO:0008010|GO:0040003|GO:0062129|GO:0062129	21	38.1118135863616	53.75
FBgn0040637	388.427699333304	3.6829169467446	0.961275678837145	3.83128069067536	0.000127477973036783	0.00876505413887088	1	CG11458	uncharacterized protein	FBgn0040637	NM_144026	50110	GO:0005615	19	24.6194521936129	50.5
FBgn0041579	646.009074896702	1.55483608540084	0.378418040754005	4.10877896387498	3.97756539068142e-05	0.00374704079796601	1	AttC	Attacin-C	FBgn0041579	NM_079005	36484	GO:0005576|GO:0005615|GO:0006952|GO:0006959|GO:0009617|GO:0019731|GO:0050830	3	0	20.5
FBgn0051084	81.5803831268371	-1.27844911994943	0.27325015571367	-4.67867663830017	2.88732371985871e-06	0.000496850665713287	-1	asRNA:CR31084	antisense RNA:CR31084	FBgn0051084	NR_167780	10178907	NA	1	0	11.5
FBgn0052499	52.6185137687269	2.69789032131546	0.555543028632423	4.85631208073449	1.19592168449818e-06	0.000257242754335559	1	Cda4	Chitin deacetylase-like 4	FBgn0052499	NM_167788	33144	GO:0005576|GO:0005975|GO:0008061|GO:0098595	1	0	11.5
FBgn0054051	23.4822455348916	1.51599183819309	0.393724085407472	3.85039141464807	0.000117929206046483	0.0083169089247864	1	CG34051	uncharacterized protein	FBgn0054051	NM_001038827	3885660	GO:0003674|GO:0005615|GO:0019953	6	50.7986891832757	44.25
FBgn0083970	1255.16381653914	-1.55442942584201	0.141767434962953	-10.9646437931829	5.65226875509913e-28	7.29481805533094e-24	-1	CG34134	uncharacterized protein	FBgn0083970	NM_001042882	4379889	GO:0003674|GO:0005575|GO:0008150	1	0	11.5
FBgn0085320	84.3442159764401	-1.25023530674437	0.263072252385608	-4.75244080440604	2.00975620001039e-06	0.000365322725596255	-1	CG34291	uncharacterized protein	FBgn0085320	NM_001104468	5740331	NA	8	148.57000932252	48.25
FBgn0086068	24.2344106442594	-1.20662318886444	0.364462239470418	-3.31069465692174	0.000930646985519897	0.0328250811252044	-1	snoRNA:Or-CD12	ncRNA	FBgn0086068	NR_003852	5740674	NA	14	5.09069172135464	42.25
FBgn0259713	112.298426965205	-1.2382839358372	0.20392678979062	-6.07219844488603	1.2617087830023e-09	9.31320544482745e-07	-1	CG42367	uncharacterized protein	FBgn0259713	NM_164877	318998	GO:0008150|GO:0031012	11	93.5073362001541	50.75
FBgn0260479	5110.74160137397	3.43227895170877	0.906065972374443	3.7881115242791	0.000151796712419796	0.00999534882903004	1	CG31904	uncharacterized protein	FBgn0260479	NM_164768	319016	GO:0005326|GO:0005332|GO:0005887|GO:0006836|GO:0035725|GO:0043005	1	0	11.5
FBgn0260653	672.428852587383	1.41001429088265	0.396718131906002	3.55419673940372	0.000379135479771037	0.0188923648722973	1	serp	serpentine	FBgn0260653	NM_001275133	40150	GO:0004099|GO:0005576|GO:0005604|GO:0005615|GO:0005737|GO:0005770|GO:0005975|GO:0006034|GO:0007424|GO:0008061|GO:0008363|GO:0008365|GO:0009986|GO:0035159|GO:0040003|GO:0062129	19	91.8163377964624	57
FBgn0261429	97.2380201219859	-1.81170514497327	0.282999031894689	-6.40180686429859	1.53548827351617e-10	1.32113411053331e-07	-1	lncRNA:CR42646	long non-coding RNA:CR42646	FBgn0261429	NR_037737	10178834	NA	1	0	11.5
FBgn0013688	2709.13529911475	1.08707021436793	0.142488940102875	7.62915503184374	2.36297337287689e-14	5.0827557250582e-11	1	NA	NA	FBgn0013688	NA	NA	NA	1	0	11.5
FBgn0263621	81.9446385207713	-1.62390921805866	0.432308546976365	-3.75636620977433	0.000172398368440145	0.0107486634931812	-1	CG43630	uncharacterized protein	FBgn0263621	NM_001260150	12797893	GO:0003674|GO:0005575|GO:0008150	2	0	18
FBgn0264711	30.5474665152725	2.16090941326868	0.529558028879774	4.08059040826907	4.49214524991886e-05	0.00408279060531358	1	CG43980	uncharacterized protein	FBgn0264711	NM_001275256	2768995	GO:0046982	2	0	18
FBgn0265422	14.800079480632	-1.76786338200036	0.487235962850659	-3.62835159304983	0.000285236638506532	0.015368901954596	-1	lncRNA:CR44334	long non-coding RNA:CR44334	FBgn0265422	NR_125096	19835278	NA	1	0	11.5
FBgn0266382	1755.22555007401	1.30807419780422	0.362425506628502	3.60922223706797	0.000307116422152676	0.0161781409971528	1	asRNA:CR45024	antisense RNA:CR45024	FBgn0266382	NR_125216	19835818	NA	2	0	18
FBgn0266437	7.01058858627	3.15554921988007	0.947981169723535	3.32870453618857	0.000872509125088024	0.0315424570723424	1	CG45067	uncharacterized protein	FBgn0266437	NM_001347774	38371	GO:0003674|GO:0008150|GO:0016021	10	1.68397435897436	36
FBgn0266577	74.5242791403975	-1.24367861134558	0.30767074664007	-4.04223874036521	5.29432870562011e-05	0.00474504210241202	-1	asRNA:CR45108	antisense RNA:CR45108	FBgn0266577	NR_124457	19835372	NA	1	0	11.5
FBgn0266691	71.5375535846283	-1.81272206572681	0.313791735035691	-5.77683177512827	7.61203234630005e-09	4.67813759339754e-06	-1	lncRNA:CR45181	long non-coding RNA:CR45181	FBgn0266691	NR_125324	19835897	NA	1	0	11.5
FBgn0267585	18.3774360434011	-2.37364161832982	0.473475681540709	-5.01322815694756	5.35243669101599e-07	0.000143913641529692	-1	lncRNA:dntRL	downstream non-coding target of Rpd3 and Loco	FBgn0267585	NR_133102	26067251	NA	1	0	11.5
FBgn0267985	42.3396662957357	-1.86530894950425	0.39099880030587	-4.77062576162654	1.8365447809265e-06	0.000343513723806339	-1	lncRNA:CR46252	long non-coding RNA:CR46252	FBgn0267985	NR_133315	26067562	NA	1	0	11.5
FBgn0270925	55.0473266091299	-2.02643845053794	0.613014945104352	-3.30569175632902	0.000947422511097941	0.0330973864266829	-1	CG4836	uncharacterized protein	FBgn0270925	NM_001144612	42387	GO:0003939|GO:0006062	1	0	11.5
FBgn0014454	6672.42002150624	5.61831509974922	1.11498980056802	5.03889371623583	4.68230396037629e-07	0.000131369162853514	1	Acp1	Adult cuticle protein 1	FBgn0014454	NM_057767	34052	GO:0008012|GO:0008365	1	0	11.5
FBgn0014859	1036.93558017757	1.38722435705894	0.367302063104791	3.77679435103844	0.000158859791973447	0.0103027360563282	1	Hr38	Hormone receptor-like in 38	FBgn0014859	NM_001169553	35332	GO:0000977|GO:0000978|GO:0000981|GO:0004879|GO:0005634|GO:0005634|GO:0005667|GO:0006357|GO:0008270|GO:0035259|GO:0042335|GO:0045944|GO:0048082|GO:0071376	1	0	11.5
FBgn0027600	60.3124894794201	2.42347890807217	0.551882574365705	4.39129449024106	1.1267780510506e-05	0.0014864968665085	1	obst-B	obstructor-B	FBgn0027600	NM_135495	34336	GO:0005576|GO:0008061|GO:0062129	15	6.75884884995821	44
FBgn0031302	157.943099247692	1.03786891233275	0.245801739193843	4.22238229776834	2.4173364117325e-05	0.00251597933304998	1	CG14340	uncharacterized protein	FBgn0031302	NM_134723	33287	GO:0007186|GO:0016020|GO:0016192|GO:0043005	1	0	11.5
FBgn0031701	1148.53460567109	-1.73775429245917	0.493794081051836	-3.51918817811174	0.000432869556192722	0.0209236497836078	-1	TotM	Turandot M	FBgn0031701	NM_001258958	33764	GO:0002376|GO:0005576|GO:0005615|GO:0009408|GO:0009617|GO:0034605|GO:0050830	1	0	11.5
