gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO,degree,betweenness,rank
FBgn0034957,21.5528374184803,1.8859126852597,0.385978589217142,4.88605518011967,1.02876376699988e-06,4.33287150075194e-05,1,Rsph4a,Radial spoke head protein 4a,FBgn0034957,NM_138025,37831,GO:0001534|GO:0003341|GO:0005930|GO:0035082|GO:0035082|GO:0060294,1,0,37.75
FBgn0035031,380.448713206966,2.22680208823976,0.174436259491754,12.7657064805671,2.54828038591357e-37,1.09830884632875e-33,1,CG13587,uncharacterized protein,FBgn0035031,NM_138095,37930,NA,1,0,37.75
FBgn0035099,331.421092636807,-1.21920442140431,0.134086307015171,-9.092684022287,9.6623737470031e-20,6.24672462743751e-17,-1,CG6845,uncharacterized protein,FBgn0035099,NM_001144386,38019,GO:0016021,1,0,37.75
FBgn0035281,110.268003803339,1.48517266054179,0.451348396774422,3.29052384179413,0.00100001027113477,0.0133300338203841,1,Cpr62Bc,Cuticular protein 62Bc,FBgn0035281,NM_001274364,38241,GO:0008010|GO:0031012|GO:0040003|GO:0062129,2,2,85.75
FBgn0035880,15069.1677526217,-1.00465878306786,0.113936095102715,-8.81773929642,1.16793798732925e-18,5.71385386809376e-16,-1,Culd,CUB and LDLa domain,FBgn0035880,NM_001104080,38946,GO:0005041|GO:0005769|GO:0005769|GO:0005886|GO:0006897|GO:0006898|GO:0045494|GO:0046154|GO:0071813,1,0,37.75
FBgn0035977,623.177814406224,1.0185194925121,0.244471370469328,4.16621173496422,3.09703073174139e-05,0.00081723688492686,1,PGRP-LF,Peptidoglycan recognition protein LF,FBgn0035977,NM_140042,39064,GO:0005102|GO:0005887|GO:0008270|GO:0008340|GO:0009617|GO:0019731|GO:0050777|GO:0061060|GO:0098542,2,0,58.75
FBgn0036118,330.174104115115,1.01238069702251,0.125847349883917,8.044513435971,8.65887606819557e-16,2.87075045030176e-13,1,Blos2,Biogenesis of lysosome-related organelles complex 1, subunit 2,FBgn0036118,NM_140170,39234,GO:0000930|GO:0005515|GO:0016197|GO:0031083|GO:0031083|GO:0032418|GO:0042803|GO:0043015|GO:0061909|GO:0099078,9,303.25,122
FBgn0036587,690.112480289666,-1.5766712347022,0.40721855718184,-3.87180595504676,0.000108031942809743,0.00227130572443898,-1,CG4950,uncharacterized protein,FBgn0036587,NM_001275005,39783,GO:0005886|GO:0007165,1,0,37.75
FBgn0036599,6.45532445855834,4.20402696629207,1.50288473650639,2.79730498565363,0.0051530864997929,0.0458880223431971,1,CG13044,uncharacterized protein,FBgn0036599,NM_140610,39795,NA,3,33,101
FBgn0036629,502.795643742392,1.22767946281663,0.109077605661913,11.2551009473185,2.1857569589449e-29,4.71030624652625e-26,1,GluRS-m,Glutamyl-tRNA synthetase, mitochondrial,FBgn0036629,NM_140637,39828,GO:0000049|GO:0004818|GO:0004818|GO:0005524|GO:0005739|GO:0005739|GO:0006424|GO:0006424|GO:0008270,2,0,58.75
FBgn0036667,514.906530040993,1.2312844969908,0.155852577040694,7.90031528749961,2.78198822666708e-15,7.99357950462342e-13,1,kud,kuduk,FBgn0036667,NM_001259878,39882,GO:0003674|GO:0005640|GO:0005737|GO:0005789|GO:0006487|GO:0006998|GO:0007097|GO:0031309|GO:0032991|GO:0034998|GO:0043227,2,0,58.75
FBgn0037115,102.72320123581,1.03219828340376,0.17432940308598,5.92096493839694,3.20058096813337e-09,2.46330428083122e-07,1,CG11249,uncharacterized protein,FBgn0037115,NM_141089,40409,GO:0000287|GO:0004743|GO:0005737|GO:0006096|GO:0030955,1,0,37.75
FBgn0037419,31.965121054419,2.02986290990634,0.331411717000446,6.12489784090408,9.07418086160738e-10,7.92764584733672e-08,1,Osi12,Osiris 12,FBgn0037419,NM_141374,40766,GO:0003674|GO:0005887|GO:0008150,1,0,37.75
FBgn0037915,21.5298186468247,1.56413660282216,0.385802189714558,4.05424501084198,5.0296479385174e-05,0.00121143740092451,1,CG6790,uncharacterized protein,FBgn0037915,NM_141830,41388,GO:0005789|GO:0006506|GO:0016021|GO:0051377,1,0,37.75
FBgn0037970,102.97948788028,1.2856651737654,0.180617887972171,7.11814974806644,1.09385492742542e-12,1.79032205210262e-10,1,GC2,Glutamate Carrier 2,FBgn0037970,NM_141878,41449,GO:0005313|GO:0005314|GO:0005743|GO:0006810|GO:0015183|GO:0015810|GO:0015813|GO:0015813|GO:0022857|GO:0043490,2,33,92.5
FBgn0038002,346.661876510947,-1.42043668846382,0.41739450030496,-3.40310350861358,0.000666250349086755,0.00964682756292469,-1,CG12256,uncharacterized protein,FBgn0038002,NM_141909,14462452,GO:0004252|GO:0004252|GO:0005615|GO:0006508|GO:0006508,1,0,37.75
FBgn0038045,131.697006183864,1.06816842020796,0.163155202014315,6.54694675389048,5.87252890973799e-11,6.70892553298333e-09,1,NANS,N-acetylneuraminic acid synthase,FBgn0038045,NM_141938,41528,GO:0016051|GO:0047444|GO:0047444|GO:0070085|GO:0070085,2,33,92.5
FBgn0038148,358.888676855679,1.26571783692803,0.174279407989924,7.26257824447746,3.79780691357888e-13,7.01509191322498e-11,1,CG14377,uncharacterized protein,FBgn0038148,NM_001275607,41649,GO:0003674|GO:0005575|GO:0008150,1,0,37.75
FBgn0039028,43.1375634935351,1.8965006994885,0.575613142141422,3.29474878289445,0.000985097027939828,0.013199279348458,1,CG13840,uncharacterized protein,FBgn0039028,NM_142845,42705,NA,1,0,37.75
FBgn0003137,16952.2592268408,-1.66244233969199,0.350742206068122,-4.7397841232974,2.1394603830681e-06,8.33029404410405e-05,-1,Ppn,Papilin,FBgn0003137,NM_001170289,43872,GO:0004222|GO:0004867|GO:0005201|GO:0005576|GO:0005604|GO:0030198|GO:0030198|GO:0031012,4,3,102.5
FBgn0039611,540.560634750128,-1.46410781088786,0.163915748866863,-8.93207529483364,4.18090774372857e-19,2.16236548505642e-16,-1,Nepl18,Neprilysin-like 18,FBgn0039611,NM_143386,43410,GO:0004222|GO:0005886|GO:0016485,3,0,67.25
FBgn0039687,372.913759511147,1.29027929503808,0.150684083533171,8.56281078123319,1.10148627139707e-17,4.59426370618198e-15,1,Naa40,N(alpha)-acetyltransferase 40,FBgn0039687,NM_143458,43500,GO:0004596|GO:0005634|GO:0006474|GO:0010485|GO:0043967|GO:0043968|GO:0043998|GO:1990189,3,0,67.25
FBgn0039769,26.6481526923565,2.25581554562649,0.420698174355535,5.36207590889159,8.22709514182968e-08,4.77023947012815e-06,1,CG15534,uncharacterized protein,FBgn0039769,NM_143535,43613,GO:0005615|GO:0005764|GO:0006685|GO:0008081|GO:0046513|GO:0061750,8,211.916666666667,121
FBgn0039805,338.446306772461,2.30997072328821,0.717261107788772,3.22054367399004,0.00127947695870964,0.0160979886504905,1,Cpr100A,Cuticular protein 100A,FBgn0039805,NM_143572,43657,GO:0008010|GO:0008010|GO:0040003|GO:0062129|GO:0062129,2,2,85.75
FBgn0039809,1497.08391857248,1.4234587477215,0.180749378955839,7.87531750285729,3.39878640939042e-15,9.55354527683002e-13,1,CG15547,uncharacterized protein,FBgn0039809,NM_143576,43661,GO:0003341|GO:0005929|GO:1902176,1,0,37.75
FBgn0040102,456.194774188778,-1.2796916684068,0.365106953562844,-3.5049775303349,0.000456645821725186,0.00725360009202292,-1,lectin-24Db,lectin-24Db,FBgn0040102,NM_144384,53550,GO:0005537|GO:0005576|GO:0009897|GO:0030246|GO:0042806|GO:0044419|GO:0140081,1,0,37.75
FBgn0040496,79.452868848262,1.64994245802121,0.594522031917018,2.77524190769015,0.00551606614795925,0.0483216363774479,1,CG17104,uncharacterized protein,FBgn0040496,NM_001273429,34465,NA,3,0.5,88
FBgn0040551,459.216114573454,1.0908780630419,0.157571346755824,6.92307380435319,4.4194736273582e-12,6.56825218410823e-10,1,CG11686,uncharacterized protein,FBgn0040551,NM_001275602,50024,NA,4,0,73.75
FBgn0040637,677.920065941355,4.64487155440528,1.07363253453481,4.32631408326112,1.51625181564983e-05,0.00044863011387534,1,CG11458,uncharacterized protein,FBgn0040637,NM_144026,50110,GO:0005615,5,2,104.5
FBgn0040907,334.819316197794,1.0141537035404,0.167558937384164,6.05251930677528,1.42597901639138e-09,1.18954249560906e-07,1,mRpL33,mitochondrial ribosomal protein L33,FBgn0040907,NM_080242,50381,GO:0003735|GO:0003735|GO:0005739|GO:0005739|GO:0005762|GO:0005762|GO:0006412|GO:0032543,1,0,37.75
FBgn0042086,156.426686176691,1.1127921961997,0.353692258200525,3.14621587099825,0.00165397878581296,0.0199309838775037,1,Tsp42Eb,Tetraspanin 42Eb,FBgn0042086,NM_165503,59177,GO:0003674|GO:0005887|GO:0008150|GO:0016021,4,0,73.75
FBgn0042131,87.6017417888603,1.77847531040322,0.274802805040157,6.47182371425694,9.68270509720419e-11,1.06099471954958e-08,1,CG18808,uncharacterized protein,FBgn0042131,NM_144411,59169,GO:0016491,2,0,58.75
FBgn0043575,213.727221707473,4.61643644396024,1.12564829829314,4.10113571970952,4.11127327433591e-05,0.00104437649188926,1,PGRP-SC2,Peptidoglycan recognition protein SC2,FBgn0043575,NM_136566,35862,GO:0002814|GO:0002814|GO:0008270|GO:0008745|GO:0009253|GO:0042834|GO:0045087|GO:0045752|GO:0061060|GO:0061060,5,5,107.25
FBgn0050160,149.927957941382,1.09837338944267,0.343332212820382,3.19915623535533,0.00137830453035283,0.0171075500083371,1,Tsp42Eb,Tetraspanin 42Eb,FBgn0050160,NM_165503,59177,GO:0003674|GO:0005887|GO:0008150|GO:0016021,1,0,37.75
FBgn0050461,236.1062957869,1.45745511656044,0.19306133422981,7.54918183060704,4.38001013815838e-14,9.4389218477313e-12,1,CG30461,uncharacterized protein,FBgn0050461,NM_001299583,3771732,NA,1,0,37.75
FBgn0050462,236.1062957869,1.45745511656044,0.19306133422981,7.54918183060704,4.38001013815838e-14,9.4389218477313e-12,1,ste24c,ste24c prenyl protease type I,FBgn0050462,NM_001032262,3772676,GO:0004222|GO:0004222|GO:0007283|GO:0030176|GO:0071586,1,0,37.75
FBgn0050485,138.700040447482,2.12185211579764,0.310427522545874,6.83525770652013,8.18577410871947e-12,1.2027506730198e-09,1,CG30485,uncharacterized protein,FBgn0050485,NM_166013,246644,GO:0003674|GO:0005575|GO:0008150,2,2,85.75
FBgn0052551,407.905447471665,1.40130432096218,0.175797480180281,7.97112859368145,1.57231796078199e-15,4.95855395924661e-13,1,CG32551,uncharacterized protein,FBgn0052551,NM_167618,318085,GO:0003674|GO:0005575|GO:0008150,6,108,118
FBgn0052726,2505.51653003259,1.84259222322302,0.200240965404441,9.20187444912385,3.51759177511348e-20,2.52680342512318e-17,1,CG32726,uncharacterized protein,FBgn0052726,NM_001298055,318175,GO:0003674|GO:0005575|GO:0008150,3,28,99.5
FBgn0061198,233.058286895952,1.0146637829878,0.139873133380407,7.25417210915163,4.04125987711076e-13,7.35964650859748e-11,1,HSPC300,Haematopoietic stem/progenitor cell protein 300,FBgn0061198,NM_001299881,246497,GO:0005515|GO:0008064|GO:0008360|GO:0008582|GO:0010592|GO:0021551|GO:0031209|GO:0031209|GO:0044877|GO:0048870|GO:0051491,6,60.5,116
FBgn0063499,969.276948985555,1.13231077804288,0.408927809215752,2.76897474939268,0.00562329931589834,0.0488966107293648,1,GstE10,Glutathione S transferase E10,FBgn0063499,NM_001299641,37105,GO:0004364|GO:0004364|GO:0005737|GO:0006749|GO:0006749,1,0,37.75
FBgn0066084,30970.3534872342,1.78139712745598,0.17227472876922,10.340443663344,4.62391824236664e-25,4.98227190615005e-22,1,RpL41,Ribosomal protein L41,FBgn0066084,NM_001014551,251466,GO:0000228|GO:0002181|GO:0002181|GO:0003735|GO:0003735|GO:0003735|GO:0005634|GO:0005654|GO:0005730|GO:0005737|GO:0005829|GO:0006412|GO:0022625|GO:0022625|GO:0022625,4,97,111.5
FBgn0067903,624.885274804814,4.98102239700378,1.46861946362488,3.39163583240925,0.000694767156992021,0.00997040992220513,1,IM18,Immune induced molecule 18,FBgn0067903,NM_001032276,3772138,GO:0005576|GO:0006952|GO:0009617|GO:0098542,3,0,67.25
FBgn0083970,1064.19416912165,-2.17085313688858,0.168264469463731,-12.9014351265435,4.41792097735718e-38,2.85618591186141e-34,-1,CG34134,uncharacterized protein,FBgn0083970,NM_001042882,4379889,GO:0003674|GO:0005575|GO:0008150,6,17.75,111.5
FBgn0085201,419.840471221218,2.13189993957842,0.347883224273493,6.12820564725594,8.88756667114654e-10,7.81743109237584e-08,1,CG34172,uncharacterized protein,FBgn0085201,NM_001103584,5740746,GO:0002082|GO:0005746|GO:0005751|GO:0006123|GO:0097250,5,3.83333333333333,106.75
FBgn0085209,1475.93362440757,1.01729121347268,0.136212576553195,7.46840885926124,8.11703057703791e-14,1.66592389462064e-11,1,CG34180,uncharacterized protein,FBgn0085209,NM_001103626,5740541,GO:0003674|GO:0005575|GO:0008150,2,1,81.5
FBgn0086367,10428.6608920206,-1.06514110458817,0.175506090091753,-6.06896948152243,1.28733603657148e-09,1.09508256268877e-07,-1,t,tan,FBgn0086367,NM_001298113,31863,GO:0001692|GO:0001694|GO:0003832|GO:0003832|GO:0005737|GO:0005829|GO:0007601|GO:0016787|GO:0031964|GO:0042416|GO:0048067,1,0,37.75
FBgn0260225,85.966673133568,1.15914201794992,0.172663918892866,6.71328454365231,1.90291518239877e-11,2.53656632045527e-09,1,NA,NA,FBgn0260225,NA,NA,NA,1,0,37.75
FBgn0260455,624.885274804814,4.98102239700378,1.46861946362488,3.39163583240925,0.000694767156992021,0.00997040992220513,1,CG10332,uncharacterized protein,FBgn0260455,NM_137965,37735,NA,1,0,37.75
FBgn0260475,12163.8900949015,1.82336137552111,0.344728019655833,5.28927523019888,1.22801986942442e-07,6.6714040469663e-06,1,CG30059,uncharacterized protein,FBgn0260475,NM_137028,246425,GO:0008449|GO:0030203,1,0,37.75
FBgn0261016,4019.30893292398,1.69085087376616,0.142294252027886,11.8827770599954,1.4545336506063e-32,4.70178002558488e-29,1,clos,closca,FBgn0261016,NM_001103776,5740204,GO:0003674|GO:0005576|GO:0007165|GO:0007305|GO:0007362|GO:0008293|GO:0009950,1,0,37.75
FBgn0261111,1964.6473781077,1.22848105025915,0.160614293430249,7.64864087761064,2.03114612559405e-14,4.86346655628353e-12,1,BHD,Birt-Hogg-Dube,FBgn0261111,NM_139833,38793,GO:0000122|GO:0003674|GO:0005096|GO:0005730|GO:0005737|GO:0005829|GO:0030511|GO:0030718|GO:0043547|GO:1901837|GO:1901840|GO:1904263,1,0,37.75
FBgn0261504,1013.61717042104,1.08407609824187,0.290463173491523,3.7322325071736,0.000189790194541313,0.00360880472855761,1,7SLRNA:CR42652,Signal recognition particle 7SL RNA CR42652,FBgn0261504,NR_037753,10178925,NA,1,0,37.75
FBgn0262149,61.6252796979571,1.31078229348178,0.275603695467259,4.75604033995074,1.97427035160662e-06,7.75906250646615e-05,1,CR42875,pseudo,FBgn0262149,NA,10178955,NA,4,64,110.75
FBgn0262364,30.2375114435649,1.89998446210555,0.311290981584824,6.10356410723008,1.03728935270847e-09,8.88221942418579e-08,1,CG43062,uncharacterized protein,FBgn0262364,NM_001260128,12797888,GO:0003674|GO:0005575|GO:0008150,1,0,37.75
FBgn0262574,595.110518054995,1.74343328539118,0.291970691104397,5.97126128926344,2.35426339329884e-09,1.88154904225309e-07,1,CG43114,uncharacterized protein,FBgn0262574,NM_001259335,12798406,GO:0003674|GO:0005575|GO:0008150,1,0,37.75
FBgn0262881,96.417507056322,2.4129990876663,0.722985451196242,3.33754860996689,0.000845209359834914,0.0117259195522161,1,CG43236,uncharacterized protein,FBgn0262881,NM_001259393,12798466,GO:0003674|GO:0005576|GO:0009611,1,0,37.75
FBgn0011227,2006.91805994015,1.17884362306106,0.23399575381797,5.03788467878826,4.70704885857154e-07,2.17364791933321e-05,1,ox,oxen,FBgn0011227,NM_057637,45401,GO:0005750|GO:0005750|GO:0006122|GO:0006122,1,0,37.75
FBgn0013697,402.867542464496,1.5183919533132,0.141476534883994,10.7324649600602,7.16587401694377e-27,1.02949723376759e-23,1,NA,NA,FBgn0013697,NA,NA,NA,1,0,37.75
FBgn0013704,93.8900300822954,1.61974745113597,0.206425855832924,7.84663066843214,4.27363442907872e-15,1.17570410995719e-12,1,NA,NA,FBgn0013704,NA,NA,NA,1,0,37.75
FBgn0263442,41.133758497637,1.65569475282292,0.505548533002906,3.27504610287021,0.00105644731317936,0.0138819753652532,1,asRNA:CR43465,antisense RNA:CR43465,FBgn0263442,NR_047908,12798571,NA,1,0,37.75
FBgn0263454,346.661876510947,-1.42043668846382,0.41739450030496,-3.40310350861358,0.000666250349086755,0.00964682756292469,-1,asRNA:CR43477,antisense RNA:CR43477,FBgn0263454,NR_048377,12797891,NA,1,0,37.75
FBgn0264297,236.614439422498,1.05175768840789,0.168311658911029,6.24887007360468,4.13432644999835e-10,3.84581589917112e-08,1,CG43775,uncharacterized protein,FBgn0264297,NM_166663,37863,GO:0003674|GO:0005576|GO:0005615|GO:0008150,1,0,37.75
FBgn0264298,236.614439422498,1.05175768840789,0.168311658911029,6.24887007360468,4.13432644999835e-10,3.84581589917112e-08,1,CG43776,uncharacterized protein,FBgn0264298,NM_001274233,14462630,GO:0003674|GO:0005576|GO:0008150,1,0,37.75
FBgn0264299,236.614439422498,1.05175768840789,0.168311658911029,6.24887007360468,4.13432644999835e-10,3.84581589917112e-08,1,CG43777,uncharacterized protein,FBgn0264299,NM_001274234,14462631,GO:0003674|GO:0005576|GO:0008150,2,1,81.5
FBgn0264360,3364.57109870512,2.48163791054207,0.165627679760135,14.9832317529053,9.45074870453085e-51,1.22198180749584e-46,1,asRNA:CR43812,antisense RNA:CR43812,FBgn0264360,NR_073891,14462610,NA,1,0,37.75
FBgn0265342,35.5384220358598,1.70474296671072,0.292501830070143,5.8281446181103,5.60469998932187e-09,4.07127926190628e-07,1,CG44296,uncharacterized protein,FBgn0265342,NM_001299341,19835750,GO:0005751,1,0,37.75
FBgn0266459,30.1590827974561,2.68190909682105,0.817577926499306,3.28031005962259,0.00103693059674451,0.0136951099243172,1,CG45084,uncharacterized protein,FBgn0266459,NM_001299044,19836008,GO:0003674|GO:0005575|GO:0008150,1,0,37.75
FBgn0266577,60.5471535443613,-2.04503475304131,0.333250697108798,-6.13662558183235,8.42927348093137e-10,7.56878514641963e-08,-1,asRNA:CR45108,antisense RNA:CR45108,FBgn0266577,NR_124457,19835372,NA,1,0,37.75
FBgn0266691,70.7404192671566,-1.45979331841449,0.280394731179289,-5.20620809198113,1.92738501670972e-07,9.62204180156629e-06,-1,lncRNA:CR45181,long non-coding RNA:CR45181,FBgn0266691,NR_125324,19835897,NA,1,0,37.75
FBgn0267126,1928.0614111119,1.48020304964704,0.153709578395073,9.62986864645835,5.98058791040522e-22,5.52350012010997e-19,1,lncRNA:CR45566,long non-coding RNA:CR45566,FBgn0267126,NR_125280,19835927,NA,1,0,37.75
FBgn0267496,301.601389523393,1.80433898455895,0.274686652736275,6.56871736061849,5.07505099372741e-11,5.85896512043709e-09,1,2SrRNA:CR45836,2S ribosomal RNA:CR45836,FBgn0267496,NR_133552,26067164,NA,1,0,37.75
FBgn0267499,418.231188223401,1.5909709558364,0.280032066978041,5.68138846741848,1.33605628725721e-08,9.04461141059461e-07,1,5.8SrRNA:CR45839,5.8S ribosomal RNA:CR45839,FBgn0267499,NR_133556,26067167,NA,1,0,37.75
FBgn0267500,418.306330571192,1.76539488292431,0.278418435657069,6.34079736407531,2.28579022828752e-10,2.30900528529357e-08,1,2SrRNA:CR45840,2S ribosomal RNA:CR45840,FBgn0267500,NR_133557,26067168,NA,1,0,37.75
FBgn0267502,299.238414972847,1.33052884850676,0.289134196116085,4.60176923511518,4.18917194213964e-06,0.000150461092255182,1,5.8SrRNA:CR45842,5.8S ribosomal RNA:CR45842,FBgn0267502,NR_133560,26067170,NA,1,0,37.75
FBgn0267503,283.917891614853,1.62231473998789,0.277619006760676,5.84367316531184,5.10621653911337e-09,3.7454919163075e-07,1,2SrRNA:CR45843,2S ribosomal RNA:CR45843,FBgn0267503,NR_133561,26067171,NA,1,0,37.75
FBgn0267512,362.867640144647,1.39213850792553,0.257886659107631,5.39825717523648,6.72913639396116e-08,4.02813581360731e-06,1,5.8SrRNA:CR45852,5.8S ribosomal RNA:CR45852,FBgn0267512,NR_133551,26067180,NA,3,0,67.25
