gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO,degree,betweenness,rank
FBgn0032648,39.9622912014857,-2.12425620602296,0.474186429365486,-4.47979122655503,7.471608352952e-06,0.00073501311831319,-1,CG15144,uncharacterized protein,FBgn0032648,NM_136005,35063,GO:0003674|GO:0005575|GO:0008150,128,629.939031991458,478.75
FBgn0032650,16.8055693141885,-7.21099526741252,1.75496328709195,-4.10891516674485,3.97522056231705e-05,0.00236242911946591,-1,CG7094,uncharacterized protein,FBgn0032650,NM_136007,35065,GO:0004674|GO:0004674|GO:0005524|GO:0005634|GO:0005737|GO:0005737|GO:0006468|GO:0007165|GO:0018105|GO:0090090,22,3682.78462655035,389.75
FBgn0032664,19.3465735356013,-4.9745746427818,1.11331968550261,-4.46823559087257,7.88674190240409e-06,0.000770609288180172,-1,Slc25A46b,Solute carrier family 25 member 46b,FBgn0032664,NM_136020,35081,GO:0000266|GO:0003674|GO:0005741|GO:0005886|GO:0031090|GO:0031966|GO:0090149,69,159.00070834487,268.25
FBgn0032733,150.886188208462,-1.17698775226796,0.217983710389306,-5.39942984806494,6.68530190246252e-08,1.53454207637318e-05,-1,CG15170,uncharacterized protein,FBgn0032733,NM_001299151,35160,GO:0042060,113,379.014657000694,402.75
FBgn0032869,60.8267827036263,-3.73958930264209,0.913455056319254,-4.09389523520805,4.24186034108679e-05,0.00245366169569824,-1,CG17470,uncharacterized protein,FBgn0032869,NM_136197,35321,GO:0007498,160,567.647771568965,497.25
FBgn0032878,19.653203831672,-3.02167811379309,0.952066648307353,-3.17380943777962,0.00150452433924806,0.027606495241841,-1,CG9316,uncharacterized protein,FBgn0032878,NM_136207,35333,GO:0019005|GO:0019005|GO:0031146|GO:0031146,182,821.480817531259,555.5
FBgn0032969,42.2666076484525,-3.42462833024653,0.787709859119094,-4.34757581183044,1.37650498002152e-05,0.0011220032574968,-1,CG2528,uncharacterized protein,FBgn0032969,NM_001316405,35435,GO:0004252|GO:0005829|GO:0006508|GO:0017171|GO:0070012,178,360.166103977729,473.5
FBgn0032971,10.4236434501931,-4.16549122865185,1.38225649928472,-3.01354432466578,0.00258215318463849,0.0400055752316215,-1,ttm3,tiny tim 3,FBgn0032971,NM_136286,35437,GO:0004722|GO:0004725|GO:0005739|GO:0005743|GO:0005744|GO:0005744|GO:0006470|GO:0007005|GO:0007006|GO:0030150,163,275.854672127732,436
FBgn0033056,19.0877801087582,-3.290474437617,0.943694821445501,-3.48679929447618,0.000488838066274813,0.0129525521705512,-1,CG7856,uncharacterized protein,FBgn0033056,NM_136354,35533,NA,233,1325.09236443039,605.5
FBgn0033063,52.3442447419348,-1.18739971911547,0.330312225321614,-3.59477981161411,0.000324666043778166,0.0101185251273191,-1,CG14589,uncharacterized protein,FBgn0033063,NM_001259215,35541,NA,30,9604.22072019374,414.5
FBgn0033190,518.120143082833,-1.48144534973249,0.188382448775837,-7.86403064276605,3.71966494807602e-15,4.17105170209792e-12,-1,Gpo2,Glycerophosphate oxidase 2,FBgn0033190,NM_136451,35689,GO:0004368|GO:0005509|GO:0005739|GO:0006072|GO:0009331|GO:0016614,11,21.2559512277153,84.25
FBgn0033203,28.543422799576,-1.34626643764958,0.39998221211991,-3.3658157709423,0.000763176607154661,0.0176580750657017,-1,CG2070,uncharacterized protein,FBgn0033203,NM_001273857,35706,GO:0005789|GO:0042574|GO:0052650|GO:0052650,158,213.298160004314,403
FBgn0033248,15.0478947752022,-5.58428892336864,1.76032815771634,-3.17229994810347,0.00151236715856107,0.0276298713355913,-1,Dic3,Dicarboxylate carrier 3,FBgn0033248,NM_001299250,35763,GO:0005315|GO:0005739|GO:0008272|GO:0008272|GO:0015116|GO:0015116|GO:0015117|GO:0015117|GO:0015131|GO:0015141|GO:0015297|GO:0015709|GO:0015709|GO:0015729|GO:0022857|GO:0035435|GO:0035435|GO:0071422,59,292.438179209595,306.75
FBgn0033279,25.6307809919107,-4.43216266866858,1.22974594399483,-3.60412871480648,0.000313201822399646,0.00982475391262751,-1,CG2291,uncharacterized protein,FBgn0033279,NM_001299263,35804,GO:0003674|GO:0005575|GO:0008150,37,518.085108433019,326.75
FBgn0033285,83.447510778464,-4.08651876336064,0.886698726194532,-4.60868911010942,4.05215708544578e-06,0.00047640848465554,-1,CG18449,uncharacterized protein,FBgn0033285,NM_136530,35810,NA,30,52.6861424526505,155.5
FBgn0033286,374.166702683596,-4.16379921985259,1.11998349120965,-3.71773267421599,0.000201018818104174,0.00730385208192076,-1,CG2127,uncharacterized protein,FBgn0033286,NM_136531,35811,NA,32,4.25677512573893,123
FBgn0033287,307.294020415513,-4.26732717132223,1.1625326845249,-3.67071586728434,0.000241872096913435,0.00826826473547073,-1,CG8701,uncharacterized protein,FBgn0033287,NM_136532,35812,NA,178,266.25147395626,449.25
FBgn0033322,13.0481211733055,-5.29901803662346,1.48299613193451,-3.57318399051459,0.000352666779376689,0.0106916442276023,-1,CG8584,uncharacterized protein,FBgn0033322,NM_136560,35856,GO:0004721|GO:0004722|GO:0004722|GO:0005737|GO:0006470,65,36.9224129783829,190.5
FBgn0033330,31.076400846083,-3.88361660689224,1.15470523750059,-3.36329695299425,0.000770174692722353,0.0177348666106018,-1,CG8746,uncharacterized protein,FBgn0033330,NM_136568,35867,GO:0003674|GO:0005575|GO:0008150,99,546.606867970114,417.75
FBgn0033340,524.324858638107,-1.19950995374039,0.180150843810769,-6.65836433716824,2.76891700532058e-11,1.38073478668762e-08,-1,CG13751,uncharacterized protein,FBgn0033340,NM_136572,35879,NA,145,729.63941926353,506
FBgn0033357,1837.59623293071,-1.11790559825909,0.135229744201515,-8.2667138421354,1.37701953575887e-16,3.31884658443483e-13,-1,Tom7,Translocase of outer membrane 7,FBgn0033357,NM_001299291,35899,GO:0005742|GO:0005742|GO:0008320|GO:0030150|GO:0045040|GO:1903955,113,213.812890474805,353.25
FBgn0033371,54.6910636371321,-2.17251641335747,0.613645839375336,-3.54034244829069,0.000399608148972843,0.0115343980884157,-1,CNT1,Concentrative nucleoside transporter 1,FBgn0033371,NM_136603,35915,GO:0005337|GO:0005415|GO:0005887|GO:0015293|GO:1901642,104,196.503645991691,331
FBgn0033490,11.5725786866726,-3.87348433322597,1.14804786102119,-3.37397460919485,0.000740912014530362,0.0173090931213628,-1,CG12917,uncharacterized protein,FBgn0033490,NM_136714,36065,GO:0000014|GO:0003676|GO:0004519|GO:0004521|GO:0005634|GO:0005743|GO:0006309|GO:0046872,174,216.042789105427,423.5
FBgn0033512,136.971247216924,-3.86392537523065,1.25373383293169,-3.08193435778579,0.00205660184130756,0.0339214614461668,-1,CG12902,uncharacterized protein,FBgn0033512,NM_136734,36092,NA,74,32.5302703254241,205.25
FBgn0033680,12.5794287004936,-3.76308931682324,1.29819443188337,-2.89871010412816,0.00374701164796405,0.0493043998555124,-1,CG13186,uncharacterized protein,FBgn0033680,NM_136881,36294,GO:0005794,116,408.604199665992,413
FBgn0033705,120.719677666882,-1.68504259954146,0.48557744511706,-3.47018300888181,0.000520103856787369,0.0135517511225264,-1,CG13168,uncharacterized protein,FBgn0033705,NM_001299407,36327,GO:0003674|GO:0005575|GO:0008150,60,87.6991706713492,220
FBgn0033706,25.520445588792,-2.27641255507716,0.749381759398107,-3.03772079654773,0.00238374702601021,0.0377561508687116,-1,Vha36-2,Vacuolar H[+] ATPase 36kD subunit 2,FBgn0033706,NM_136909,36328,GO:0033176|GO:0033176|GO:0046961|GO:0046961|GO:1902600,83,41.6386008093206,221.5
FBgn0033794,21.8337693079075,-3.08566769034553,1.03261722968345,-2.98820085666346,0.00280625063841565,0.0416058520362129,-1,CG13326,uncharacterized protein,FBgn0033794,NM_136994,36439,GO:0003674|GO:0008150,27,3.86374350284491,110.5
FBgn0033860,34.1941555496181,-4.37216183141486,1.03808791237767,-4.21174524747206,2.53405234043575e-05,0.00167337823821334,-1,S-Lap5,Sperm-Leucylaminopeptidase 5,FBgn0033860,NM_137048,36515,GO:0005737|GO:0006508|GO:0007498|GO:0030145|GO:0070006,225,793.959832288924,573
FBgn0033861,6.06151226793603,-4.97899695200338,1.56721580914161,-3.1769695806798,0.00148822644868163,0.0274252299356671,-1,CG12464,uncharacterized protein,FBgn0033861,NM_137049,36516,GO:0005747,137,445.509686750276,449.5
FBgn0033862,56.8430058309197,-3.90248789318225,1.02715195924683,-3.79932867581132,0.000145088570291737,0.00574828990407893,-1,CG6209,uncharacterized protein,FBgn0033862,NM_137050,36517,GO:0000398|GO:0071011|GO:0071013,45,25.1971527729297,155.25
FBgn0033863,57.7689652494783,-3.53655222240075,0.928493161540881,-3.80891574530464,0.000139577505329292,0.00563807347644385,-1,CG13337,uncharacterized protein,FBgn0033863,NM_001299463,36518,GO:0003674|GO:0005575|GO:0008150,85,295.773603178287,347.5
FBgn0033864,18.0498004991804,-3.60251862889007,1.03713244884147,-3.47353766909355,0.000513645257343486,0.0134076246686718,-1,CG18368,uncharacterized protein,FBgn0033864,NM_137052,36519,GO:0003674|GO:0005575|GO:0008150,130,753.526994137081,494.25
FBgn0033868,512.590153273706,-4.32513792331064,1.21435716061371,-3.56166872777761,0.000368505167965971,0.0108754147631753,-1,S-Lap7,Sperm-Leucylaminopeptidase 7,FBgn0033868,NM_001274030,36524,GO:0005615|GO:0005737|GO:0006508|GO:0019953|GO:0030145|GO:0070006,190,260.61253054985,458.25
FBgn0033888,60.0431955696912,-1.80669973241939,0.589148264622767,-3.06662998248195,0.00216486660323075,0.0352944035505298,-1,CG18568,uncharacterized protein,FBgn0033888,NM_001299470,36549,NA,182,349.517104107297,474.5
FBgn0033952,23.3372656693356,-4.48647731414579,1.32163928809938,-3.39463070941065,0.000687212272391287,0.0164805583267834,-1,Adgf-E,Adenosine deaminase-related growth factor E,FBgn0033952,NM_137133,36627,GO:0005615|GO:0046103,27,189.722389740124,220.5
FBgn0033953,289.79176608815,-4.71227532088666,1.31519463809299,-3.58294900572237,0.000339736949852349,0.0104753433514175,-1,CG12861,uncharacterized protein,FBgn0033953,NM_137134,36628,GO:0003674|GO:0005575|GO:0008150,56,217.431010995617,273.25
FBgn0033954,351.189636099807,-4.19292924333951,1.31005908640545,-3.20056498737328,0.00137158435033156,0.0260295030054393,-1,CG12860,uncharacterized protein,FBgn0033954,NM_137135,36629,NA,7,588.868852334172,268.5
FBgn0033969,26.895804758903,-3.96594487614501,1.03662683030767,-3.8258173145759,0.000130338924106492,0.00535463403836358,-1,Pgm2b,Phosphoglucomutase 2b,FBgn0033969,NM_137148,36649,GO:0005975|GO:0006166|GO:0008973,114,92.5271602676142,298.5
FBgn0034082,75.7884233737197,-2.7470035551663,0.808458365323065,-3.3978293416119,0.00067922776965191,0.0163432824907426,-1,CG10734,uncharacterized protein,FBgn0034082,NM_137246,36787,GO:0003674|GO:0005575|GO:0008150,52,848.058020393117,391
FBgn0034104,6.74984507949288,-4.35148624841605,1.48965102137548,-2.92114474193967,0.00348747762169916,0.0470890885970043,-1,CG15705,uncharacterized protein,FBgn0034104,NM_137265,36815,GO:0003674|GO:0008150,138,581.252210448447,479.75
FBgn0034105,25.0640316060958,-7.05735940865702,1.71696857443455,-4.11036026735739,3.950422801502e-05,0.00236242911946591,-1,CG7755,uncharacterized protein,FBgn0034105,NM_137266,36816,GO:0005739|GO:0006099|GO:0006102,122,79.0903350761795,303
FBgn0034122,7.84510695280328,-5.3697936440591,1.75439338488547,-3.06076943194223,0.00220769029638047,0.0358014269529348,-1,CG15711,uncharacterized protein,FBgn0034122,NM_001299561,36834,NA,39,45.1367177856675,160.25
FBgn0034127,27.1144816083658,-2.04944599900733,0.625017831088782,-3.27902004881555,0.00104168235051513,0.0217684515473979,-1,CG7848,uncharacterized protein,FBgn0034127,NM_137283,36839,GO:0004470|GO:0004471|GO:0004473|GO:0005739|GO:0006090|GO:0006108|GO:0051287,54,485.898885820158,342.75
FBgn0034129,6.53496459864517,-5.84764510034159,1.9163209705682,-3.05149564720765,0.00227704349968958,0.0365552865143872,-1,Parp16,Poly(ADP-ribose) polymerase family member 16,FBgn0034129,NM_166177,36841,GO:0003950|GO:0003950|GO:0005622|GO:0005635|GO:0006471|GO:0019900|GO:0030968|GO:0043539|GO:0071782,85,298.827398390357,348.5
FBgn0034132,297.203554137798,-3.99629287849295,1.14340441877677,-3.49508259095958,0.000473915082051937,0.0127859813461811,-1,S-Lap8,Sperm-Leucylaminopeptidase 8,FBgn0034132,NM_137288,36844,GO:0005737|GO:0006508|GO:0030145|GO:0070006,76,330.31801429068,342.5
FBgn0034133,58.6833811376169,-3.66742349468612,0.947716069118283,-3.86974919407892,0.000108947373407987,0.00472490011357906,-1,NA,NA,FBgn0034133,NA,NA,NA,180,249.180731353482,444.5
FBgn0034144,299.352011621791,-4.45995886638178,1.19047113617111,-3.7463813534583,0.000179403795778718,0.00670426379431598,-1,CG5089,uncharacterized protein,FBgn0034144,NM_137298,36859,NA,4,544.85336438322,243.5
FBgn0034173,30.4655173931525,-3.35970565686569,1.12129598242939,-2.99627012805893,0.0027330420987629,0.0411363321428799,-1,CG9010,uncharacterized protein,FBgn0034173,NM_137328,36904,GO:0004365|GO:0004365|GO:0005829|GO:0006006|GO:0006096|GO:0035605|GO:0050661|GO:0051287,18,449.81097093587,272.25
FBgn0034205,12.4696448888505,-3.76168370862124,1.065936522866,-3.52899410792975,0.000417142417945463,0.0118505837969781,-1,CG10950,uncharacterized protein,FBgn0034205,NM_137356,36942,GO:0005737|GO:0006606,97,898.998919158697,459
FBgn0034245,2042.89984202091,-1.22853932843189,0.179625247130021,-6.83945797186639,7.94933753528689e-12,4.25760629991791e-09,-1,UQCR-6.4,Ubiquinol-cytochrome c reductase 6.4 kDa subunit,FBgn0034245,NM_001274128,36991,GO:0005739|GO:0005743|GO:0005750|GO:0006122,116,235.918144773648,365.5
FBgn0034263,34.172610104474,-1.76878380056829,0.574030298046485,-3.08134223330673,0.002060696479503,0.0339404690092175,-1,CG10934,uncharacterized protein,FBgn0034263,NM_137406,37013,NA,252,1442.91286656446,613
FBgn0034330,1194.55252671266,-1.08320759947537,0.261419540980811,-4.14356017691457,3.41955286028083e-05,0.00214069930357234,-1,BomS4,Bomanin Short 4,FBgn0034330,NM_145336,37101,GO:0006952,27,13.9158978312346,120
FBgn0034454,247.971226411808,-1.5185351875515,0.384532165532112,-3.94904594118976,7.84632932887696e-05,0.00382448860787011,-1,CG15120,uncharacterized protein,FBgn0034454,NM_137584,37248,GO:0005634|GO:0005829|GO:0030544|GO:0031625|GO:0051087|GO:0051879|GO:0060548|GO:0060548,128,297.007693436343,409.25
FBgn0034459,51.0766476248909,-2.60782649369545,0.716940083624617,-3.6374399385108,0.00027536137536546,0.00898871523512398,-1,TTLL6A,Tubulin tyrosine ligase-like 6A,FBgn0034459,NM_137589,37253,GO:0000226|GO:0005929|GO:0015631|GO:0018094|GO:0018095|GO:0070735|GO:0070740,27,1.40216769682029,106.5
FBgn0034461,7.54400933095875,-3.43977084826902,1.13944373217172,-3.01881589335965,0.00253764691543204,0.0394960886780147,-1,CG15124,uncharacterized protein,FBgn0034461,NM_137591,37256,GO:0003674|GO:0005575|GO:0008150,140,244.162022053249,401.5
FBgn0034467,64.2998747759211,-2.905407934508,0.988820593011355,-2.93825589297233,0.00330064468742151,0.04550284096796,-1,CG15128,uncharacterized protein,FBgn0034467,NM_137597,37263,NA,99,100.226483861943,279.25
FBgn0034472,72.2139312809819,-4.3142597781378,1.1156883675613,-3.86690397029776,0.00011022580637752,0.00475432998749674,-1,CG8517,uncharacterized protein,FBgn0034472,NM_137602,37268,GO:0005739|GO:0005739|GO:0015035|GO:0045454,93,325.778835096803,362.25
FBgn0034477,18.7750601343651,-2.92464578172361,0.869078372642589,-3.36522674339565,0.000764807805753787,0.017667549007996,-1,CG13872,uncharacterized protein,FBgn0034477,NM_137605,37273,NA,107,1104.89342129836,485.5
