gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,updown,symbol,genename,ensembl,refseq,entrezid,GO,degree,betweenness,rank
FBgn0000658,113.438940462095,0.85733972649095,0.229770468298344,3.73128771874087,0.000190503499227133,0.004097076716225,1,fj,four-jointed,FBgn0000658,NM_058135,37089,GO:0001736|GO:0001736|GO:0001737|GO:0004672|GO:0005615|GO:0005737|GO:0005886|GO:0006468|GO:0007267|GO:0007267|GO:0007267|GO:0007267|GO:0007446|GO:0007474|GO:0016348|GO:0017147|GO:0035159|GO:0043393|GO:0090175|GO:0090175,6,793.784227617588,945
FBgn0000662,3822.78691693669,-0.157647603702581,0.0480670264789175,-3.27974529008417,0.00103900845100244,0.0129470468173348,-1,fl(2)d,female lethal d,FBgn0000662,NM_001259376,36527,GO:0000375|GO:0000381|GO:0000381|GO:0000381|GO:0005515|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0007530|GO:0007539|GO:0019099|GO:0036396|GO:0048749|GO:0080009|GO:0080009,4,1747.3688750256,934
FBgn0001075,135.822033207165,1.13139527322102,0.283503527838997,3.99076259066359,6.58611832981955e-05,0.00202984718064648,1,ft,fat,FBgn0001075,NM_058149,33627,GO:0001736|GO:0001736|GO:0001737|GO:0005509|GO:0005515|GO:0005887|GO:0007156|GO:0007157|GO:0007164|GO:0007446|GO:0007447|GO:0007476|GO:0008285|GO:0009888|GO:0010629|GO:0016327|GO:0016336|GO:0016339|GO:0032880|GO:0035159|GO:0035209|GO:0035220|GO:0035332|GO:0035332|GO:0040008|GO:0040008|GO:0042067|GO:0042067|GO:0043065|GO:0044331|GO:0045296|GO:0045317|GO:0045570|GO:0045571|GO:0045926|GO:0046621|GO:0046621|GO:0048105|GO:0090175|GO:0090175|GO:0090176|GO:0090251|GO:0098609|GO:0098609,4,179.633333333333,821
FBgn0001217,238.824380342525,1.17162569464021,0.422779266505308,2.77124681237295,0.00558420814187306,0.0409898128281385,1,Hsc70-2,Heat shock protein cognate 2,FBgn0001217,NM_079615,41609,GO:0005524|GO:0005634|GO:0005737|GO:0005829|GO:0005886|GO:0016192|GO:0016887|GO:0031072|GO:0034620|GO:0042026|GO:0044183|GO:0051082|GO:0051085|GO:0051787|GO:0140662,8,942.749926819108,990
FBgn0001226,3317.07629286521,1.62482901818484,0.597024424352689,2.72154530352176,0.0064977478124074,0.0455832479868504,1,Hsp27,Heat shock protein 27,FBgn0001226,NM_001300072,39078,GO:0005515|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0008340|GO:0009408|GO:0009408|GO:0034663|GO:0042026|GO:0042026|GO:0042595|GO:0042742|GO:0050832|GO:0051082|GO:0051082|GO:0051082|GO:0061077|GO:0061077,5,679.794696442688,914.25
FBgn0001227,713.101639665775,0.413407748392641,0.114269896110257,3.61781853720907,0.000297096571890527,0.00552073298044452,1,Hsp67Ba,Heat shock gene 67Ba,FBgn0001227,NM_079274,39076,GO:0005575|GO:0005634|GO:0005737|GO:0009408|GO:0009408|GO:0042026|GO:0051082|GO:0051082|GO:0061077,8,748.940248569499,979.5
FBgn0001301,1618.968316972,0.307943181570023,0.0531887788541527,5.78962683866881,7.05429696341939e-09,1.19452761913902e-06,1,kel,kelch,FBgn0001301,NM_057241,35084,GO:0003779|GO:0007297|GO:0007300|GO:0007301|GO:0007301|GO:0007349|GO:0030036|GO:0030717|GO:0030723|GO:0035183|GO:0035324|GO:0045172|GO:0045172|GO:0048477|GO:0048477,22,1092.83010608527,1070.25
FBgn0001311,374.675109526094,3.93066893322188,0.31223616286658,12.5887690174487,2.43440106026257e-36,7.17271928395764e-33,1,kkv,krotzkopf verkehrt,FBgn0001311,NM_079509,45884,GO:0001838|GO:0004100|GO:0004100|GO:0005737|GO:0006031|GO:0006035|GO:0006035|GO:0006038|GO:0007424|GO:0007443|GO:0008362|GO:0009611|GO:0016021|GO:0030428|GO:0035002|GO:0035149|GO:0035149|GO:0035158|GO:0035159|GO:0045177|GO:0060439|GO:0071944,8,2392.68920310371,1040
FBgn0001321,160.278554735512,0.983445449935758,0.28947737095025,3.39731374064737,0.000680508967830828,0.00967689007150941,1,knk,knickkopf,FBgn0001321,NM_141724,47137,GO:0001838|GO:0006035|GO:0007424|GO:0008362|GO:0008363|GO:0008365|GO:0031362|GO:0035002|GO:0035149|GO:0035151|GO:0035152|GO:0035158|GO:0040003|GO:0062129,1,0,263.5
FBgn0001961,4052.96638898393,-0.21755060327496,0.0456526881226572,-4.76534049189955,1.88534996836583e-06,0.000151775823682871,-1,Arpc1,Actin-related protein 2/3 complex, subunit 1,FBgn0001961,NM_057248,34793,GO:0000902|GO:0001745|GO:0005200|GO:0005635|GO:0005652|GO:0005829|GO:0005885|GO:0005885|GO:0005885|GO:0005885|GO:0006886|GO:0007409|GO:0007413|GO:0008407|GO:0030029|GO:0030037|GO:0030589|GO:0030833|GO:0033627|GO:0034314|GO:0034314|GO:0051015|GO:0051491|GO:0140591,20,1988.09756905242,1096.75
FBgn0002783,2797.75531473377,-0.230061161445965,0.0536888476111309,-4.28508287442304,1.82671080814412e-05,0.000840971988299347,-1,mor,moira,FBgn0002783,NM_001202301,41942,GO:0005515|GO:0005634|GO:0006338|GO:0006357|GO:0007406|GO:0007474|GO:0008586|GO:0008587|GO:0016514|GO:0035060|GO:0042393|GO:0045088|GO:0045893|GO:0045893|GO:0045893|GO:0071564|GO:0071565|GO:2000134,14,3543.93092009427,1105.75
FBgn0002862,260.434292780691,4.2699741517268,1.10416454875944,3.86715381916966,0.00011011297844367,0.00288861922776398,1,Mst87F,Male-specific RNA 87F,FBgn0002862,NM_001300388,41693,GO:0005198|GO:0007283|GO:0036126,9,1532.32418457947,1031
FBgn0002869,85.9589391517055,1.8087794320387,0.451577783191072,4.00546594488544,6.18953511748583e-05,0.00194838101176926,1,MtnB,Metallothionein B,FBgn0002869,NM_001300496,42424,GO:0005507|GO:0005575|GO:0010038|GO:0010038|GO:0046872|GO:0055065,23,412.590233965231,1015.5
FBgn0002909,1440.42431185758,-0.204301019755755,0.0589219096677166,-3.46731836948067,0.00052567886898595,0.00807939278244742,-1,mus312,mutagen-sensitive 312,FBgn0002909,NM_001144430,38809,GO:0000706|GO:0000712|GO:0000712|GO:0005515|GO:0006260|GO:0006281|GO:0007131|GO:0019899|GO:0030716|GO:0032991|GO:0033557|GO:0033557|GO:0035825|GO:0036297|GO:0045132,1,0,263.5
FBgn0031853,117.043804791471,3.17907228775235,0.732016411454452,4.34289756077437,1.40615710591413e-05,0.00070005903470523,1,TTLL3B,Tubulin tyrosine ligase-like 3B,FBgn0031853,NM_135224,33946,GO:0003341|GO:0005634|GO:0005930|GO:0005930|GO:0007283|GO:0007291|GO:0015630|GO:0015630|GO:0018094|GO:0018094|GO:0018094|GO:0035082|GO:0060271|GO:0060271|GO:0070735|GO:0070736|GO:0070736|GO:0070737,17,3541.93378830714,1116.25
FBgn0031859,293.519140957887,3.73993240462975,1.15134496602338,3.24831611289105,0.00116090218970865,0.0139270448361464,1,CG17377,uncharacterized protein,FBgn0031859,NM_001298762,33954,NA,4,4331.08627479536,972
FBgn0031878,89.5462267037852,2.92767367917915,0.630160979307795,4.64591394153772,3.38574134427141e-06,0.000238654265472758,1,sip2,septin interacting protein 2,FBgn0031878,NM_135246,33979,GO:0000281|GO:0005515|GO:0005874|GO:0008104|GO:0030496|GO:0035371|GO:1990023,9,809.016265957822,996
FBgn0031888,167.560274860372,0.721354377551268,0.144013856414071,5.00892341551646,5.47353464081186e-07,5.03975702052752e-05,1,Pvf2,PDGF- and VEGF-related factor 2,FBgn0031888,NM_078775,33994,GO:0002921|GO:0005172|GO:0005615|GO:0007435|GO:0008083|GO:0008347|GO:0016020|GO:0030335|GO:0035099|GO:0035099|GO:0035099|GO:0035172|GO:0042056|GO:0045089|GO:0045793|GO:0048010|GO:0048010|GO:0048010|GO:0048542,9,1603.38477975956,1034
FBgn0031940,771.076079696208,5.52878079903374,0.536364173732325,10.3078860777769,6.49134202059736e-25,6.37536337649602e-22,1,CG7214,uncharacterized protein,FBgn0031940,NM_135297,34053,NA,4,120.153971690893,810
FBgn0031941,9.2067532913565,3.45475695135104,1.1744960404001,2.94148028815334,0.00326647631496862,0.0283736610095033,1,ATPsynGL,ATP synthase, subunit G-like,FBgn0031941,NM_135298,34054,GO:0000276|GO:0000276|GO:0015986|GO:0015986|GO:0046034|GO:0046933,1,0,263.5
FBgn0031942,15774.9154195524,3.64024883969647,0.509841308777229,7.13996448900347,9.33550336632293e-13,3.34029818382109e-10,1,CG7203,uncharacterized protein,FBgn0031942,NM_001298784,34055,NA,13,4909.34208060576,1111
FBgn0031954,7.91499004064232,3.47956801442375,1.21716003057565,2.85875967581526,0.00425300855279971,0.0340703219139996,1,CG14537,uncharacterized protein,FBgn0031954,NM_135311,34072,GO:0003674|GO:0005575|GO:0008150,17,3860.94548913967,1119.75
FBgn0031959,333.448619295573,0.721139941941736,0.119709442570867,6.02408570664612,1.70068233356238e-09,3.54173931967206e-07,1,spz3,spatzle 3,FBgn0031959,NM_135316,34077,GO:0005121|GO:0005576|GO:0005615|GO:0008083|GO:0008592|GO:0021556|GO:0045087,5,1037.75193157257,938.25
FBgn0031971,12741.3808952251,0.478097208666901,0.12322000416948,3.88002915508194,0.000104443944688013,0.00279179752941702,1,Sirup,Starvation-upregulated protein,FBgn0031971,NM_001298805,34089,GO:0005739|GO:0008047|GO:0034553|GO:0034553|GO:0034614|GO:0045333|GO:0045333|GO:1904231,10,4350.04599260128,1085.75
FBgn0032003,33.7886209639751,3.54963393177597,0.830682234950721,4.27315498324886,1.92726399202859e-05,0.000862694676149544,1,CG8349,uncharacterized protein,FBgn0032003,NM_135353,34124,GO:0004126|GO:0005829|GO:0008270|GO:0009972,12,3219.28843964596,1088.75
FBgn0032004,51.424955004393,1.74697419819166,0.422968518777546,4.13027003343115,3.62337384346104e-05,0.00129248289253918,1,CG8292,uncharacterized protein,FBgn0032004,NM_135354,34125,NA,9,249.228871798184,936.5
FBgn0032039,13.9465486673994,5.74761189203905,1.51941763345868,3.78277292922793,0.000155090887721216,0.00361518822453948,1,CG13385,uncharacterized protein,FBgn0032039,NM_135381,34164,GO:0003674|GO:0005575|GO:0008150,3,330.008155687274,793.75
FBgn0032061,144.734615193275,2.59885674906224,0.717588515279332,3.62165320894328,0.00029272636094221,0.00547769185525556,1,CG9314,uncharacterized protein,FBgn0032061,NM_001273339,34198,GO:0004096|GO:0004096|GO:0005737|GO:0005739|GO:0005777|GO:0006979|GO:0020037|GO:0042542|GO:0042744,24,4864.52489511519,1138.5
FBgn0032065,11.1236875236425,6.16737260076431,1.65491678175988,3.72669651352848,0.000194005823139388,0.00416025296432237,1,CG12438,uncharacterized protein,FBgn0032065,NM_135405,34202,GO:0003674|GO:0005575|GO:0008150,5,948.746153895172,930.25
FBgn0032090,13.8874235805593,4.6654066575825,1.40629579327525,3.31751448016268,0.000908222078063178,0.0118974280939287,1,CG9582,uncharacterized protein,FBgn0032090,NM_001298844,34230,GO:0005743|GO:0015139|GO:1990550,4,87.5603671975904,803
FBgn0032111,12.2687562892108,3.64396341316747,1.13991439630265,3.19669917757578,0.00139009816617614,0.0157242235885966,1,CG13110,uncharacterized protein,FBgn0032111,NM_135438,34253,NA,3,3.20238095238095,692.75
FBgn0032143,5.88007464035274,5.98262167017864,1.65837794442567,3.60751401107818,0.0003091448489736,0.00568579514991145,1,CG4017,uncharacterized protein,FBgn0032143,NM_135465,34296,GO:0004181|GO:0005615|GO:0006508|GO:0008270,4,988.763614355363,905
FBgn0032192,85.4800043352501,0.663632564318496,0.22045871118417,3.01023516264731,0.0026104549076295,0.0241588910516367,1,CG5731,uncharacterized protein,FBgn0032192,NM_135510,34355,GO:0004557|GO:0005737|GO:0009311|GO:0016139|GO:0046477,4,178.939832616304,820.5
FBgn0032213,5797.69552695283,-0.349515366580797,0.122511638099347,-2.85291562502306,0.00433201219472365,0.0344900182542778,-1,CG5390,uncharacterized protein,FBgn0032213,NM_001298873,34383,GO:0005576|GO:0005615|GO:0006508,3,3,689.5
FBgn0032217,2295.97138214185,-0.19276064532773,0.0617332191945073,-3.12247842965042,0.00179335246399803,0.0188308399854733,-1,CG4972,uncharacterized protein,FBgn0032217,NM_135534,34388,GO:0005789|GO:0009966|GO:0012505,3,73.7455759802541,749.25
FBgn0032224,1096.55261802057,-0.205487053507789,0.0630764686928762,-3.2577450476551,0.00112301251758384,0.0136955466962294,-1,Sps2,Selenophosphate synthetase 2,FBgn0032224,NM_001273400,34397,GO:0004756|GO:0004756|GO:0005524|GO:0005524|GO:0005737|GO:0016260|GO:0016260|GO:0017076,1,0,263.5
FBgn0032269,240.319337706913,3.76527116438455,1.2361150958534,3.04605224627973,0.00231867540859929,0.0222968186158517,1,w-cup,world cup,FBgn0032269,NM_001201858,34455,NA,4,12,764
FBgn0032276,66.9373809488414,3.64074287917744,1.01311112060971,3.59362640989112,0.000326107324606464,0.0058445414916088,1,NA,NA,FBgn0032276,NA,NA,NA,5,227.632137669973,859.5
FBgn0032286,7470.06769431816,-0.601585314506351,0.138980932658827,-4.32854567167954,1.50097209127095e-05,0.000737077361620124,-1,CG7300,uncharacterized protein,FBgn0032286,NM_001201860,34472,NA,1,0,263.5
FBgn0032314,56.8353643578639,3.18797571665275,0.846613752690372,3.76556098518598,0.000166175555333339,0.00377025685907556,1,CG7309,uncharacterized protein,FBgn0032314,NM_135624,34509,GO:0015137|GO:0015141|GO:0015746|GO:0016021|GO:0098656,6,135.316666666667,867
FBgn0032360,152.696694478401,4.30710848655826,1.59981030419747,2.69226199834916,0.0070969169084581,0.0485323462311575,1,CG14926,uncharacterized protein,FBgn0032360,NM_001298912,34567,NA,8,85.41933139127,893.5
FBgn0032369,23.453709708033,2.81659321130247,0.81782683429128,3.44399705806095,0.000573181939017824,0.00859889646192524,1,CG6614,uncharacterized protein,FBgn0032369,NM_001298915,34583,GO:0003341|GO:0003674|GO:0031514|GO:0060271,14,4792.79260577309,1114.75
FBgn0032370,38.5113050200984,3.80204159317307,1.04259905184353,3.64669580933369,0.000265634073660345,0.00512779767837583,1,CG12307,uncharacterized protein,FBgn0032370,NM_135668,34584,GO:0003674|GO:0005575|GO:0008150,2,0,429.75
FBgn0032374,7.43990138036632,3.72668496892191,1.20806342450803,3.08484214762115,0.00203660211375927,0.0205004131295855,1,CG14931,uncharacterized protein,FBgn0032374,NM_001273460,34588,GO:0003674|GO:0005575|GO:0008150,1,0,263.5
FBgn0032385,8.9226264017604,5.07744563725534,1.36719220444022,3.71377603000175,0.000204189521082,0.00428207090645847,1,CG16964,uncharacterized protein,FBgn0032385,NM_001298926,34605,NA,3,2,681.5
FBgn0032402,2332.84349332503,0.247615266745492,0.065202085824335,3.79765867326098,0.000146069272468122,0.00348202673462843,1,PLCXD,Phosphatidylinositol-specific phospholipase C X domain containing,FBgn0032402,NM_135697,34623,GO:0006629|GO:0007032|GO:0008081|GO:0010008,3,426.239814347494,806.25
FBgn0032424,57.0964515907928,2.07303471114619,0.575232057003084,3.60382333687476,0.000313570230947011,0.00573141022619277,1,CG17010,uncharacterized protein,FBgn0032424,NM_135716,34650,GO:0004747|GO:0006014,20,7783.65408383145,1141.75
FBgn0032430,476.950732769977,-0.319793888866938,0.101598669708108,-3.14761885943686,0.00164606168748956,0.017687659212324,-1,CG6388,uncharacterized protein,FBgn0032430,NM_135722,34656,GO:0002940|GO:0002940|GO:0003723|GO:0004809|GO:0004809|GO:0005634|GO:0005829,13,9432.77885465363,1120
FBgn0032464,70.0462011847115,3.30880449757513,0.773346865513775,4.27855163720993,1.88113353318274e-05,0.000850087705854238,1,Vha68-3,Vacuolar H[+] ATPase 68kD subunit 3,FBgn0032464,NM_135751,34695,GO:0005524|GO:0033176|GO:0033180|GO:0046034|GO:0046961|GO:0046961|GO:1902600|GO:1902600,4,12,764
FBgn0032471,82.1406565066742,3.61424392702021,0.903329362124769,4.00102562648795,6.30685264053383e-05,0.00196018044515494,1,CG5122,uncharacterized protein,FBgn0032471,NM_135757,34703,GO:0004092|GO:0005777|GO:0019254,4,795.37801866689,892
FBgn0032483,510.230453742485,1.1381458299596,0.328681746725355,3.46275946656274,0.000534666129826427,0.00816238489596158,1,CG15482,uncharacterized protein,FBgn0032483,NM_135770,34717,NA,2,0,429.75
FBgn0032519,17.5536605661716,4.73996875189556,1.20201384313052,3.94335620923533,8.03491746147686e-05,0.00232653922189169,1,CG16957,uncharacterized protein,FBgn0032519,NM_001298968,34755,GO:0005768|GO:0008150|GO:0012505|GO:0016020|GO:0020037,5,225.318718363393,858.75
FBgn0032520,80.0764751387615,3.97355875270221,1.29926673055655,3.05830870540348,0.00222590142785647,0.0216878173513106,1,CG10859,uncharacterized protein,FBgn0032520,NM_001298969,34756,GO:0003341|GO:0003341|GO:0007018|GO:0036157|GO:0036157|GO:0036158|GO:0045503|GO:0045504,5,555.998324817292,905.25
FBgn0032521,583.572171779866,-0.324106925083826,0.0743572900448,-4.35877806854651,1.30790663005786e-05,0.000666715587336067,-1,CG7110,uncharacterized protein,FBgn0032521,NM_001298970,34757,NA,5,1438.10861406427,955.25
FBgn0032538,1079.02033177023,3.25808051857317,0.237553268219453,13.7151576275656,8.23871477747707e-43,4.04575820339307e-39,1,Vajk2,Vajk2,FBgn0032538,NM_135845,34811,GO:0005214|GO:0008061|GO:0040003|GO:0062129,7,354.57321431353,920
FBgn0032553,22.9386693839448,3.31806340984852,0.909952860844432,3.64641241609963,0.00026592705853103,0.00512779767837583,1,CG4480,uncharacterized protein,FBgn0032553,NM_001201885,34864,GO:0016020,1,0,263.5
FBgn0032554,12.7803106646961,5.59087854737245,1.71716441343105,3.25587841422905,0.00113042148068459,0.0137517500028451,1,CG15278,uncharacterized protein,FBgn0032554,NM_001259103,34865,NA,1,0,263.5
FBgn0032563,16.138484565899,3.89241832585546,1.45058544875645,2.68334301105277,0.00728901878011154,0.0495760963382286,1,CG15258,uncharacterized protein,FBgn0032563,NM_135907,34904,NA,3,506.093043153935,821.75
FBgn0032588,29.6959472677404,4.41766246467255,1.10120860497727,4.01164905968359,6.029608727268e-05,0.00191440077090759,1,CG5968,uncharacterized protein,FBgn0032588,NM_001273576,34986,GO:0003674|GO:0005575|GO:0008150,3,483,814.75
FBgn0032590,105.385697566644,3.51851186732587,0.830830675465859,4.23493254549489,2.28620322359815e-05,0.000956828008239997,1,CG4631,uncharacterized protein,FBgn0032590,NM_135955,34988,GO:0003674|GO:0005575|GO:0008150,2,0,429.75
FBgn0032626,24.1984606243663,3.07764549974446,1.07680996706597,2.85811386769594,0.00426167432307005,0.0341026540616339,1,CG12620,uncharacterized protein,FBgn0032626,NM_001273596,35034,GO:0004864|GO:0009966|GO:0043666,5,5540.79167654212,1010.25
FBgn0032637,116.544138108956,0.911740710030731,0.29171051338687,3.12549828748054,0.00177504103543366,0.0187329042570675,1,CG5050,uncharacterized protein,FBgn0032637,NM_001259127,35048,NA,7,107.966727997354,881
FBgn0032650,22.8492481732887,3.130311097551,1.10632249232363,2.82947433435647,0.00466245395022111,0.0363146632111568,1,CG7094,uncharacterized protein,FBgn0032650,NM_136007,35065,GO:0004674|GO:0004674|GO:0005524|GO:0005634|GO:0005737|GO:0005737|GO:0006468|GO:0007165|GO:0018105|GO:0090090,1,0,263.5
FBgn0032664,23.9331696931301,4.46080220165741,0.968250656362625,4.60707376994204,4.08375152958731e-06,0.000276230236639271,1,Slc25A46b,Solute carrier family 25 member 46b,FBgn0032664,NM_136020,35081,GO:0000266|GO:0003674|GO:0005741|GO:0005886|GO:0031090|GO:0031966|GO:0090149,3,2.08333333333333,684.25
FBgn0032677,99.0368136330635,4.10813196170162,1.49676388900493,2.74467602531002,0.0060570660973059,0.0433168435657818,1,CG5790,uncharacterized protein,FBgn0032677,NM_001299108,35095,GO:0000727|GO:0004674|GO:0004674|GO:0005524|GO:0005634|GO:0005737|GO:0006468|GO:0007165|GO:0018105|GO:0031431,2,483,736
FBgn0032721,2207.29693853182,-0.293537893866208,0.0458698373551826,-6.39936635469763,1.56023076066833e-10,4.10452135110104e-08,-1,CG10602,uncharacterized protein,FBgn0032721,NM_136072,35146,GO:0003735|GO:0004177|GO:0004301|GO:0005829|GO:0005840|GO:0006412|GO:0006508|GO:0008237|GO:0008270|GO:0043171,7,848.783543713562,970.5
FBgn0032730,1331.21325439478,0.345652791969231,0.0577815905853489,5.98205740734445,2.20336582552723e-09,4.32799804555562e-07,1,CG10431,uncharacterized protein,FBgn0032730,NM_001299149,35157,GO:0000976|GO:0005634|GO:0005694|GO:0006355|GO:0006357|GO:0008270|GO:0043035|GO:0048813,8,570.892596877883,968
FBgn0032755,98.1147579040652,3.45605963892227,1.20278363626178,2.87338431844949,0.00406099771293626,0.0329463454167363,1,CG17344,uncharacterized protein,FBgn0032755,NM_136099,35185,GO:0003674|GO:0005575|GO:0008150,1,0,263.5
FBgn0032768,39.2943096919897,2.78374049629053,0.710002348352326,3.92074829435514,8.82744294509664e-05,0.0024817917837245,1,CG17564,uncharacterized protein,FBgn0032768,NM_136110,35205,GO:0003674|GO:0005575|GO:0008150,3,3345,915.25
FBgn0032769,17.6199776812664,3.76132108748426,1.21006812038448,3.10835483070916,0.00188132045197315,0.0195043018286196,1,CG10750,uncharacterized protein,FBgn0032769,NM_001299155,35206,NA,5,7624.18884249536,1014.75
FBgn0032771,49.5497710687762,3.25653962262391,0.979005086220482,3.32637661280802,0.000879829632765756,0.0117037600841924,1,CG17349,uncharacterized protein,FBgn0032771,NM_136113,35209,GO:0001664|GO:0005634|GO:0005829|GO:0030544|GO:0051087|GO:0051879|GO:0060548|GO:0060548,3,0,508.5
FBgn0032781,838.243025078651,-0.349966731586713,0.088907159764177,-3.93631663091012,8.27417890522326e-05,0.00236689715789804,-1,RtcB,RtcB RNA ligase,FBgn0032781,NM_136121,35220,GO:0000971|GO:0003972|GO:0005634|GO:0008033|GO:0072669|GO:2000237,1,0,263.5
FBgn0032803,162.758906905003,0.54150713635024,0.156248448762973,3.46568007962563,0.000528892204979757,0.00810784595604763,1,CG13082,uncharacterized protein,FBgn0032803,NM_136140,35244,GO:0003674|GO:0005575|GO:0008150,2,483,736
FBgn0032814,809.255834214892,-0.295638466781099,0.077971554625446,-3.79161949766509,0.000149668102875683,0.00353351040314833,-1,CG10366,uncharacterized protein,FBgn0032814,NM_136151,35258,GO:0003677|GO:0005634|GO:0008270|GO:0010468|GO:0045944,6,426.385793454227,909
FBgn0032819,281.237848118895,-0.60634721642811,0.137993372402391,-4.3940314369591,1.11267714817037e-05,0.000600438085965051,-1,CG10463,uncharacterized protein,FBgn0032819,NM_136156,35264,GO:0008033|GO:0017150|GO:0046872|GO:0050660,3,0.5,658.5
FBgn0032867,34.1769901621823,2.39857902914005,0.587970494627189,4.07942073804383,4.51480599454935e-05,0.00151361822900016,1,CG15475,uncharacterized protein,FBgn0032867,NM_136195,35319,NA,3,1920,889.75
