gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	updown	symbol	genename	ensembl	refseq	entrezid	GO	degree	betweenness	rank
FBgn0033367	1673.92373051195	-1.27021331048517	0.436879144781691	-2.90747069448669	0.00364364482584479	0.0319318140502682	-1	PPO2	Prophenoloxidase 2	FBgn0033367	NM_136599	35910	GO:0004097|GO:0004503|GO:0005576|GO:0005576|GO:0005615|GO:0005829|GO:0035006|GO:0035006|GO:0035006|GO:0035011|GO:0042381|GO:0042417|GO:0050830|GO:0050832|GO:0050832	4	11.8333333333333	89.75
FBgn0033429	170.203364799389	1.18043223121562	0.15876484891143	7.43509812977648	1.04490364589322e-13	1.64947417844656e-11	1	CG12929	uncharacterized protein	FBgn0033429	NM_001103775	35987	GO:0003674|GO:0005575|GO:0008150	1	0	29.5
FBgn0033501	16.6324784867141	1.1027860395389	0.398326359555934	2.7685489877404	0.00563065201332917	0.0442439171921647	1	CG12911	uncharacterized protein	FBgn0033501	NM_001144163	36081	NA	3	86.1666666666667	90.25
FBgn0033549	54.2875779986082	1.00109078991558	0.229522819906702	4.36161768281912	1.29104322944083e-05	0.000330490962247504	1	mms4	Methyl methanesulfonate sensitivity 4	FBgn0033549	NM_136767	36136	GO:0000712|GO:0003677|GO:0004518|GO:0005634|GO:0006302|GO:0031297|GO:0031573|GO:0048476	2	0	47
FBgn0033687	122.664166143869	1.11326716168403	0.194439349369483	5.7255240016698	1.03114965400197e-08	6.39507672514271e-07	1	CG8407	uncharacterized protein	FBgn0033687	NM_001169653	36303	GO:0007017|GO:0030286	5	345.333333333333	105.25
FBgn0033736	55.6700121804381	1.25961729037572	0.241775851010545	5.20985567876578	1.88987580625586e-07	8.46183301906486e-06	1	CG13154	uncharacterized protein	FBgn0033736	NM_136938	36359	GO:0003674|GO:0005575|GO:0008150	1	0	29.5
FBgn0034245	1796.18406082789	1.41516483612229	0.190384882623232	7.43317860443193	1.0601859336668e-13	1.65241384825814e-11	1	UQCR-6.4	Ubiquinol-cytochrome c reductase 6.4 kDa subunit	FBgn0034245	NM_001274128	36991	GO:0005739|GO:0005743|GO:0005750|GO:0006122	1	0	29.5
FBgn0034301	29.4538684596087	1.27693865158736	0.302796654381256	4.21714914319875	2.47410346936564e-05	0.000572624737186073	1	CG5756	uncharacterized protein	FBgn0034301	NM_137448	37064	GO:0005576|GO:0008061	3	1	75.5
FBgn0034614	462.249853347654	1.87089306983592	0.213203028872825	8.7751711583418	1.70644126131978e-18	7.24531422435534e-16	1	CG9752	uncharacterized protein	FBgn0034614	NM_137729	37431	GO:0003674|GO:0005575|GO:0006400|GO:0101030	3	4.83333333333333	79.25
FBgn0034646	969.924056299301	1.23842581554331	0.151785149168655	8.15907104434338	3.37611033764106e-16	9.49323182790038e-14	1	Rae1	Rae1	FBgn0034646	NM_137753	37467	GO:0000278|GO:0000972|GO:0003723|GO:0005515|GO:0005634|GO:0005635|GO:0005643|GO:0005643|GO:0005737|GO:0006405|GO:0007141|GO:0007283|GO:0010506|GO:0010628|GO:0016006|GO:0035329|GO:0035330|GO:0035332|GO:0036126|GO:0042127|GO:0043130|GO:0045886|GO:0048638|GO:0071944|GO:1900087|GO:2000045	3	132	91.25
FBgn0034800	108.842890169129	1.36660934235352	0.173263786041307	7.88744938326418	3.08425181857465e-15	7.16535710228485e-13	1	CG3788	uncharacterized protein	FBgn0034800	NM_001202062	37644	GO:0004850|GO:0005829|GO:0006218|GO:0009166	1	0	29.5
FBgn0034928	592.802801857016	1.56509747191581	0.169743987739847	9.22034113110685	2.96156506560048e-20	2.14504415604346e-17	1	CG13562	uncharacterized protein	FBgn0034928	NM_001259555	37797	GO:0004806	4	19	91
FBgn0035031	368.117927322821	2.25146687633922	0.190164359346187	11.8395838425249	2.43658977160565e-32	2.00606214775457e-28	1	CG13587	uncharacterized protein	FBgn0035031	NM_138095	37930	NA	1	0	29.5
FBgn0036236	210.831071602048	1.1044142708115	0.145990494555961	7.56497383045819	3.87942698780544e-14	7.23748250012854e-12	1	CG6931	uncharacterized protein	FBgn0036236	NM_140279	39363	GO:0018095	4	204.666666666667	99.75
FBgn0036567	200.80178019204	1.06224993170945	0.125608177655608	8.45685329996521	2.74689129415163e-17	8.90065065918131e-15	1	CG13074	uncharacterized protein	FBgn0036567	NM_140578	39760	GO:0005868|GO:0007018|GO:0042073|GO:0045503|GO:0045504|GO:0097014	1	0	29.5
FBgn0036587	556.629185918522	-1.20823683761128	0.395121665284856	-3.05788556732321	0.00222904678744002	0.0219213488937639	-1	CG4950	uncharacterized protein	FBgn0036587	NM_001275005	39783	GO:0005886|GO:0007165	2	0	47
FBgn0036629	485.685215569451	1.24536534937093	0.135306164233944	9.20405479249041	3.44691404362623e-20	2.35788070106499e-17	1	GluRS-m	Glutamyl-tRNA synthetase, mitochondrial	FBgn0036629	NM_140637	39828	GO:0000049|GO:0004818|GO:0004818|GO:0005524|GO:0005739|GO:0005739|GO:0006424|GO:0006424|GO:0008270	1	0	29.5
FBgn0036979	65.4152518721506	1.33196410963861	0.212383476779518	6.27150534418156	3.5757402395579e-10	3.16748845825011e-08	1	CG13247	uncharacterized protein	FBgn0036979	NM_001369968	40247	GO:0003674|GO:0005575|GO:0008150	2	0	47
FBgn0037115	98.801105942711	1.06168361427981	0.17884015162762	5.93649471115658	2.91180304452269e-09	2.12774443959417e-07	1	CG11249	uncharacterized protein	FBgn0037115	NM_141089	40409	GO:0000287|GO:0004743|GO:0005737|GO:0006096|GO:0030955	1	0	29.5
FBgn0037836	582.144206289375	-1.25281772162945	0.438236334670204	-2.85877190573953	0.00425284459997034	0.0357442153989316	-1	CG14692	uncharacterized protein	FBgn0037836	NM_141762	41298	GO:0003674|GO:0005575|GO:0008150	1	0	29.5
FBgn0037970	97.8715662148735	1.37217110854868	0.195925548590575	7.0035333238551	2.49586511670784e-12	3.10420072545694e-10	1	GC2	Glutamate Carrier 2	FBgn0037970	NM_141878	41449	GO:0005313|GO:0005314|GO:0005743|GO:0006810|GO:0015183|GO:0015810|GO:0015813|GO:0015813|GO:0022857|GO:0043490	1	0	29.5
FBgn0038148	339.582522991569	1.38687787247483	0.19466253176728	7.12452396403051	1.0444101859341e-12	1.46134347947802e-10	1	CG14377	uncharacterized protein	FBgn0038148	NM_001275607	41649	GO:0003674|GO:0005575|GO:0008150	4	70	95.75
FBgn0039218	395.151448299863	1.1335279396384	0.136671271683125	8.293827412878	1.09661529981019e-16	3.37565604664071e-14	1	Rpb10	Rpb10	FBgn0039218	NM_143023	42942	GO:0001054|GO:0001055|GO:0001056|GO:0003677|GO:0003899|GO:0003899|GO:0005665|GO:0005665|GO:0005666|GO:0005666|GO:0005736|GO:0005736|GO:0006360|GO:0006360|GO:0006366|GO:0006366|GO:0008270|GO:0042797|GO:0042797	5	24.1666666666667	95.75
FBgn0003137	14281.7552780883	-1.387671905109	0.354400282551099	-3.915549657918	9.01984764035106e-05	0.00171655925804703	-1	Ppn	Papilin	FBgn0003137	NM_001170289	43872	GO:0004222|GO:0004867|GO:0005201|GO:0005576|GO:0005604|GO:0030198|GO:0030198|GO:0031012	1	0	29.5
FBgn0039687	352.906271184098	1.41474093794964	0.170249180189323	8.30982525951902	9.58431016654875e-17	3.02593874565935e-14	1	Naa40	N(alpha)-acetyltransferase 40	FBgn0039687	NM_143458	43500	GO:0004596|GO:0005634|GO:0006474|GO:0010485|GO:0043967|GO:0043968|GO:0043998|GO:1990189	1	0	29.5
FBgn0039809	1531.51198572836	1.15852648126696	0.223738178392263	5.17804556018063	2.24222480556421e-07	9.93112015500436e-06	1	CG15547	uncharacterized protein	FBgn0039809	NM_143576	43661	GO:0003341|GO:0005929|GO:1902176	2	0	47
FBgn0040575	225.197687204589	1.13991861093276	0.159424941464044	7.1501899292831	8.66579154454582e-13	1.24071966613945e-10	1	CG15922	uncharacterized protein	FBgn0040575	NM_001275834	50048	NA	2	0	47
FBgn0040751	136.816514206585	1.19559045110865	0.151726070973965	7.87992757891819	3.27570881351845e-15	7.4692227075653e-13	1	CG13018	uncharacterized protein	FBgn0040751	NM_144123	50224	GO:0003674|GO:0005739|GO:0005739|GO:0033617|GO:0033617	7	135.166666666667	107.25
FBgn0040775	11793.2529894594	2.01958346055166	0.254949576073947	7.92150154415589	2.34659342502661e-15	5.55646246968321e-13	1	CG12158	uncharacterized protein	FBgn0040775	NM_144142	2768730	NA	3	1	75.5
FBgn0040899	503.680213010085	1.28148957122462	0.124694021262927	10.2770730965721	8.94013766605855e-25	1.5725702154597e-21	1	CG17776	uncharacterized protein	FBgn0040899	NM_001297878	50373	NA	1	0	29.5
FBgn0040907	298.471230618579	1.41998433647239	0.191911013685402	7.39918105377816	1.37026918653876e-13	2.10901556173148e-11	1	mRpL33	mitochondrial ribosomal protein L33	FBgn0040907	NM_080242	50381	GO:0003735|GO:0003735|GO:0005739|GO:0005739|GO:0005762|GO:0005762|GO:0006412|GO:0032543	1	0	29.5
FBgn0040923	9691.12035017318	1.40949924749657	0.187819442456353	7.50454388034998	6.16428598281885e-14	1.06902610290773e-11	1	CG11368	uncharacterized protein	FBgn0040923	NM_144274	50397	NA	2	0	47
FBgn0040931	1285.85422739362	1.19120890519003	0.137790884938502	8.64504865994356	5.37823733923659e-18	1.95056206902147e-15	1	CG9034	uncharacterized protein	FBgn0040931	NM_001298108	50405	NA	1	0	29.5
FBgn0041581	4927.7389324401	3.09848797045978	1.11094216603333	2.78906325207107	0.00528607399786566	0.0421550706837564	1	AttB	Attacin-B	FBgn0041581	NM_001169681	36637	GO:0002213|GO:0005576|GO:0005615|GO:0006959|GO:0019731|GO:0019731|GO:0050830	3	8	80.5
FBgn0050461	225.818259824711	1.53719428137374	0.19010812630777	8.08589464968554	6.17095120815519e-16	1.65180265708728e-13	1	CG30461	uncharacterized protein	FBgn0050461	NM_001299583	3771732	NA	2	0	47
FBgn0050462	225.818259824711	1.53719428137374	0.19010812630777	8.08589464968554	6.17095120815519e-16	1.65180265708728e-13	1	ste24c	ste24c prenyl protease type I	FBgn0050462	NM_001032262	3772676	GO:0004222|GO:0004222|GO:0007283|GO:0030176|GO:0071586	3	9	81.75
FBgn0050485	140.480261113458	1.8123478497938	0.381387057054063	4.75199096632398	2.01423374050147e-06	6.68497575385301e-05	1	CG30485	uncharacterized protein	FBgn0050485	NM_166013	246644	GO:0003674|GO:0005575|GO:0008150	6	0	70.5
FBgn0051065	100.749249920577	1.22917284359109	0.164261740190552	7.48301364739706	7.26373350382506e-14	1.22518288537805e-11	1	ppk31	pickpocket 31	FBgn0051065	NM_001104474	318575	GO:0005272|GO:0005887|GO:0006814|GO:0015280|GO:0016021|GO:0035725	3	0.5	74.75
FBgn0051084	67.5579525704039	1.09107312315829	0.37773726003284	2.8884445316923	0.00387152304654622	0.0333823972493863	1	asRNA:CR31084	antisense RNA:CR31084	FBgn0051084	NR_167780	10178907	NA	6	0	70.5
FBgn0052069	284.377457126485	1.22021581418898	0.140593755357604	8.67901857436927	3.99198508422437e-18	1.53604101068921e-15	1	CG32069	uncharacterized protein	FBgn0052069	NM_168435	39235	GO:0005789|GO:0006888|GO:0012505|GO:0030134|GO:0030173	7	2.5	93.25
FBgn0052726	2440.9765057166	1.8110639288376	0.173381785125843	10.4455259099052	1.53601652702467e-25	3.15216191620913e-22	1	CG32726	uncharacterized protein	FBgn0052726	NM_001298055	318175	GO:0003674|GO:0005575|GO:0008150	6	0	70.5
FBgn0053169	288.850796200823	1.25212545512531	0.152129918159118	8.23063254274329	1.8622741880369e-16	5.45956716126152e-14	1	CG33169	uncharacterized protein	FBgn0053169	NM_001144527	40504	GO:0003674|GO:0005575|GO:0008150	8	8	96.75
FBgn0053774	165.812940466617	1.45159757731887	0.190747928489016	7.61003062427729	2.74030984109685e-14	5.35578334498818e-12	1	CG33774	uncharacterized protein	FBgn0053774	NM_001032225	3772288	GO:0006487|GO:0008250	6	0	70.5
FBgn0054005	11.7727154791409	1.95727538876714	0.577962645502428	3.38650846036194	0.000707880937996643	0.00902291717344997	1	CG34005	uncharacterized protein	FBgn0054005	NM_001038868	3885597	NA	1	0	29.5
FBgn0061198	214.929193433904	1.25010341540801	0.164655122831673	7.59225339551679	3.1438943448592e-14	5.95550324126943e-12	1	HSPC300	Haematopoietic stem/progenitor cell protein 300	FBgn0061198	NM_001299881	246497	GO:0005515|GO:0008064|GO:0008360|GO:0008582|GO:0010592|GO:0021551|GO:0031209|GO:0031209|GO:0044877|GO:0048870|GO:0051491	2	0	47
FBgn0066084	30770.5236485126	1.63378989653495	0.175991889159628	9.28332495512378	1.64270587288081e-20	1.34844249418542e-17	1	RpL41	Ribosomal protein L41	FBgn0066084	NM_001014551	251466	GO:0000228|GO:0002181|GO:0002181|GO:0003735|GO:0003735|GO:0003735|GO:0005634|GO:0005654|GO:0005730|GO:0005737|GO:0005829|GO:0006412|GO:0022625|GO:0022625|GO:0022625	5	19	95
FBgn0069923	937.683797292755	1.07103675371949	0.186704190569294	5.73654372970263	9.66281095132205e-09	6.16467312143152e-07	1	CG41128	uncharacterized protein	FBgn0069923	NM_001015402	3355108	GO:0003674|GO:0005739|GO:0008150|GO:0061617	2	0	47
FBgn0085209	1352.19986435674	1.28269396906353	0.132179083498092	9.70421291415628	2.89300484667795e-22	3.50524258647148e-19	1	CG34180	uncharacterized protein	FBgn0085209	NM_001103626	5740541	GO:0003674|GO:0005575|GO:0008150	2	9	71.75
FBgn0085320	69.392056391253	1.04839918590917	0.37337174370571	2.80792321214193	0.00498621146487177	0.040230123047847	1	CG34291	uncharacterized protein	FBgn0085320	NM_001104468	5740331	NA	1	0	29.5
FBgn0085452	296.317947537411	1.13902332335812	0.378341095118498	3.01057257076811	0.00260755628344919	0.0245090385634427	1	CG34423	uncharacterized protein	FBgn0085452	NM_001103961	5740313	GO:0005739|GO:0006783|GO:0032780|GO:0042030|GO:0051117	3	102	90.75
FBgn0085468	2063.02438187465	1.03556576512173	0.132852435959747	7.79485718602474	6.44813651784494e-15	1.39291061305657e-12	1	ND-MWFE	NADH dehydrogenase (ubiquinone) MWFE subunit	FBgn0085468	NM_001103826	5740593	GO:0003674|GO:0005747|GO:0005747|GO:0008150	1	0	29.5
FBgn0085736	2239.13913039621	1.02300583581042	0.145289876944564	7.04113636355235	1.9067827990784e-12	2.44564756302628e-10	1	ND-AGGG	NADH dehydrogenase (ubiquinone) AGGG subunit	FBgn0085736	NM_001015476	3355155	GO:0003674|GO:0005747|GO:0005747|GO:0008150	2	0	47
FBgn0085766	124.01338951725	1.74251026209325	0.31207705685598	5.58358976993749	2.35604077140269e-08	1.31266651666431e-06	1	NA	NA	FBgn0085766	NA	NA	NA	1	0	29.5
FBgn0085772	123.094496920237	1.40555827622726	0.335392217820261	4.19078977252988	2.7798513941263e-05	0.000631518638669319	1	NA	NA	FBgn0085772	NA	NA	NA	4	70	95.75
FBgn0085826	102.9537251834	1.75138601678336	0.374273442520784	4.67942904254047	2.87674895583053e-06	9.03607395233198e-05	1	NA	NA	FBgn0085826	NA	NA	NA	4	25.8333333333333	92.25
FBgn0086068	25.1319317785124	1.4903761577204	0.315325547499734	4.72646815184443	2.28458604222591e-06	7.44182749680625e-05	1	snoRNA:Or-CD12	ncRNA	FBgn0086068	NR_003852	5740674	NA	1	0	29.5
FBgn0260932	129.24884481431	1.97684034271761	0.222915508609009	8.86811489722307	7.43945479132793e-19	3.52315410944696e-16	1	cuff	cutoff	FBgn0260932	NM_136865	36269	GO:0000956|GO:0001015|GO:0005634|GO:0005634|GO:0005737|GO:0005829|GO:0009953|GO:0030422|GO:0030717|GO:0030719|GO:0030723|GO:0030727|GO:0034587|GO:0048471|GO:0048477|GO:0090305|GO:0110155|GO:0140543|GO:1905382|GO:1990470	2	2	67
FBgn0261016	3830.55536331611	1.80207935748635	0.200977142809464	8.96658859955437	3.05839915835625e-19	1.56908620153502e-16	1	clos	closca	FBgn0261016	NM_001103776	5740204	GO:0003674|GO:0005576|GO:0007165|GO:0007305|GO:0007362|GO:0008293|GO:0009950	2	0	47
FBgn0261111	1891.71692162449	1.26331821975251	0.168043666003161	7.51779730709249	5.57067760477924e-14	9.79882190680669e-12	1	BHD	Birt-Hogg-Dube	FBgn0261111	NM_139833	38793	GO:0000122|GO:0003674|GO:0005096|GO:0005730|GO:0005737|GO:0005829|GO:0030511|GO:0030718|GO:0043547|GO:1901837|GO:1901840|GO:1904263	1	0	29.5
FBgn0262567	91.6702991365319	1.26297864231308	0.236555296032422	5.33904192168234	9.34390387977053e-08	4.44214241203145e-06	1	CG43107	uncharacterized protein	FBgn0262567	NM_001259457	12798326	GO:0003674|GO:0005575|GO:0008150	1	0	29.5
FBgn0262574	575.020631140246	1.7726694595467	0.276692629903787	6.40663779213455	1.4876366416929e-10	1.46538159753317e-08	1	CG43114	uncharacterized protein	FBgn0262574	NM_001259335	12798406	GO:0003674|GO:0005575|GO:0008150	1	0	29.5
FBgn0263025	328.101680735849	1.2322565701938	0.174841366672206	7.04785482776539	1.81697052015556e-12	2.3800380866676e-10	1	HSPBAP1	HSPB1 associated protein 1	FBgn0263025	NM_143324	43329	GO:0005737|GO:0008150|GO:0016706	1	0	29.5
FBgn0012042	3472.50107731338	3.52425213094748	1.22673181185327	2.87287905709664	0.00406749796985898	0.0346356172219043	1	AttA	Attacin-A	FBgn0012042	NM_079021	36636	GO:0002213|GO:0005615|GO:0006959|GO:0019731|GO:0050829|GO:0050829|GO:0050829|GO:0050830|GO:0055093	1	0	29.5
FBgn0013689	143.535159456967	1.26032080402115	0.189104277362781	6.6646869208745	2.65230141145695e-11	2.91587386422048e-09	1	NA	NA	FBgn0013689	NA	NA	NA	1	0	29.5
FBgn0013697	370.722881162304	1.83277686556223	0.205856452247843	8.90317911121693	5.42695026237241e-19	2.67288154322366e-16	1	NA	NA	FBgn0013697	NA	NA	NA	1	0	29.5
FBgn0013704	90.2339759309068	1.66545651262734	0.227533305479829	7.3196163924889	2.48680805932975e-13	3.73415458957649e-11	1	NA	NA	FBgn0013704	NA	NA	NA	1	0	29.5
FBgn0264297	221.72706758173	1.2103160917978	0.207025753488917	5.84621029703243	5.02898208473424e-09	3.4787559780524e-07	1	CG43775	uncharacterized protein	FBgn0264297	NM_166663	37863	GO:0003674|GO:0005576|GO:0005615|GO:0008150	1	0	29.5
FBgn0264298	221.72706758173	1.2103160917978	0.207025753488917	5.84621029703243	5.02898208473424e-09	3.4787559780524e-07	1	CG43776	uncharacterized protein	FBgn0264298	NM_001274233	14462630	GO:0003674|GO:0005576|GO:0008150	4	34.1666666666667	92.75
FBgn0264299	221.72706758173	1.2103160917978	0.207025753488917	5.84621029703243	5.02898208473424e-09	3.4787559780524e-07	1	CG43777	uncharacterized protein	FBgn0264299	NM_001274234	14462631	GO:0003674|GO:0005576|GO:0008150	1	0	29.5
FBgn0264360	3226.37204803332	2.59531012287404	0.24669132807114	10.5204757020304	6.95216863749025e-26	1.71204104866835e-22	1	asRNA:CR43812	antisense RNA:CR43812	FBgn0264360	NR_073891	14462610	NA	1	0	29.5
FBgn0264721	172.415671706021	1.07151953823046	0.140307799221823	7.63692071412518	2.22478406154345e-14	4.41834937899751e-12	1	lncRNA:CR43989	long non-coding RNA:CR43989	FBgn0264721	NR_073923	14462847	NA	2	0	47
FBgn0265053	292.464142330882	1.16072951449362	0.375253415707239	3.09318840524343	0.00198018377393933	0.0201337760598802	1	asRNA:CR44168	antisense RNA:CR44168	FBgn0265053	NR_073896	14462626	NA	3	3.66666666666667	78.75
FBgn0265201	162.255292664606	1.10791958618411	0.16968654057655	6.52921311507494	6.61161199388362e-11	6.95801525475975e-09	1	CG44261	uncharacterized protein	FBgn0265201	NM_001300322	19835876	GO:0003674|GO:0005575|GO:0008150	1	0	29.5
FBgn0265342	33.6693154698159	1.8492231947021	0.324118379258686	5.70539442697321	1.16073983987973e-08	7.07534141011836e-07	1	CG44296	uncharacterized protein	FBgn0265342	NM_001299341	19835750	GO:0005751	1	0	29.5
FBgn0265362	346.058562606645	1.50813260481483	0.166869642008254	9.03778893910635	1.59872687172833e-19	9.37386855790045e-17	1	CG44303	uncharacterized protein	FBgn0265362	NM_001298024	19835072	GO:0003674|GO:0005575|GO:0008150	2	36	77
FBgn0265536	90.8250900699016	1.28763290692857	0.2373059122361	5.42604646801837	5.76159651495217e-08	2.89561379137168e-06	1	asRNA:CR44386	antisense RNA:CR44386	FBgn0265536	NR_124592	19835093	NA	2	0	47
FBgn0266615	11.9514832550172	-1.71188840679642	0.589079002704841	-2.90604214194707	0.00366032148095594	0.0320551482183574	-1	CG45122	uncharacterized protein	FBgn0266615	NM_001300380	19835488	GO:0003674|GO:0005575|GO:0008150	1	0	29.5
FBgn0266802	946.216283664597	1.00141468410515	0.143265490823696	6.98992254413517	2.75038045426631e-12	3.38654345333811e-10	1	asRNA:CR45264	antisense RNA:CR45264	FBgn0266802	NR_124520	19834817	NA	1	0	29.5
FBgn0267126	1877.72130000341	1.45708992891328	0.211639594833808	6.88476997915952	5.78809833221983e-12	6.98714262398262e-10	1	lncRNA:CR45566	long non-coding RNA:CR45566	FBgn0267126	NR_125280	19835927	NA	2	0	47
FBgn0267496	298.128572375323	1.68943334886832	0.284602987809813	5.93610545647993	2.91872102510774e-09	2.12774443959417e-07	1	2SrRNA:CR45836	2S ribosomal RNA:CR45836	FBgn0267496	NR_133552	26067164	NA	2	0	47
FBgn0267499	400.137579355432	1.67511981202335	0.291080482827426	5.75483383754205	8.67270573755711e-09	5.59094375636339e-07	1	5.8SrRNA:CR45839	5.8S ribosomal RNA:CR45839	FBgn0267499	NR_133556	26067167	NA	1	0	29.5
FBgn0267500	412.424670328714	1.66791560580288	0.295143233993767	5.6512073247734	1.59324782426098e-08	9.3417430762502e-07	1	2SrRNA:CR45840	2S ribosomal RNA:CR45840	FBgn0267500	NR_133557	26067168	NA	1	0	29.5
FBgn0267502	282.056858580647	1.48353224029962	0.290625575484277	5.10461695543337	3.31465224637394e-07	1.41712892741675e-05	1	5.8SrRNA:CR45842	5.8S ribosomal RNA:CR45842	FBgn0267502	NR_133560	26067170	NA	1	0	29.5
FBgn0267503	276.417078089457	1.60385085311275	0.296440309989227	5.4103669408895	6.28957406310029e-08	3.09774101755815e-06	1	2SrRNA:CR45843	2S ribosomal RNA:CR45843	FBgn0267503	NR_133561	26067171	NA	1	0	29.5
FBgn0267512	349.012773586772	1.43940747900255	0.257574560225265	5.58831383714174	2.29284996486501e-08	1.28326643715377e-06	1	5.8SrRNA:CR45852	5.8S ribosomal RNA:CR45852	FBgn0267512	NR_133551	26067180	NA	2	0	47
FBgn0267866	161.548904218943	1.40580265052172	0.467905620674693	3.00445771199464	0.00266054740975846	0.0249689940978322	1	NA	NA	FBgn0267866	NA	NA	NA	3	0	57
FBgn0267867	135.783015888234	1.36501210168279	0.467671947111516	2.91873846638337	0.00351450948779862	0.0311101044739499	1	NA	NA	FBgn0267867	NA	NA	NA	6	0	70.5
FBgn0015521	10997.8977932738	1.04688910498557	0.158571321065786	6.60200784069431	4.05626054049132e-11	4.38111719605874e-09	1	RpS21	Ribosomal protein S21	FBgn0015521	NM_001273041	33487	GO:0000447|GO:0000461|GO:0002181|GO:0002181|GO:0003735|GO:0003735|GO:0003735|GO:0003735|GO:0005840|GO:0006412|GO:0022626|GO:0022626|GO:0022627|GO:0022627|GO:0042127|GO:0043022|GO:0048542	1	0	29.5
FBgn0016726	15368.1905859053	1.43888282289776	0.181397915870949	7.93219048845861	2.15313831933655e-15	5.19835139725312e-13	1	RpL29	Ribosomal protein L29	FBgn0016726	NM_057855	37430	GO:0002181|GO:0002181|GO:0002181|GO:0003682|GO:0003735|GO:0003735|GO:0003735|GO:0022625|GO:0022625|GO:0022626	4	16	90.25
FBgn0016970	221.693056551009	1.0044269143883	0.16360172672529	6.13946401724029	8.28003763752315e-10	6.8424230490485e-08	1	l(2)k10201	lethal (2) k10201	FBgn0016970	NM_176116	48373	NA	1	0	29.5
FBgn0023170	5746.355439972	1.01418652073163	0.180617801487635	5.61509725164636	1.96451722501724e-08	1.11986576813136e-06	1	RpL39	Ribosomal protein L39	FBgn0023170	NM_057966	37849	GO:0002181|GO:0003735|GO:0003735|GO:0006412|GO:0022625|GO:0022625	1	0	29.5
